Date,Ticker,Open,High,Low,Close,Volume,Adj_Close,Return,SMA_20,SMA_50,SMA_200,Volatility,BB_upper,BB_lower,RSI
2019-03-06,GOOGL,2987.38,3046.25,2941.67,2993.96,986584,2993.96,-0.000527450810204444,3017.798,,,0.2784447578803735,3221.6208256005366,2813.975174399463,45.67113517092161
2019-03-07,GOOGL,2966.48,2966.48,2927.02,2945.07,1220279,2945.07,-0.016329543480874786,3022.8759999999997,,,0.28631766584174534,3213.0172873462298,2832.7347126537697,36.89779190256656
2019-03-08,GOOGL,2993.75,2993.75,2952.01,2968.27,3445224,2968.27,0.007877571670622308,3028.2605,,,0.2867499011000103,3204.6524590570875,2851.868540942912,39.04788834693972
2019-03-11,GOOGL,2971.2,3024.69,2941.16,2982.93,1903554,2982.93,0.004938903805920658,3034.1530000000002,,,0.28693142429596097,3194.760159059146,2873.5458409408543,34.24269496332899
2019-03-12,GOOGL,3051.87,3065.13,2994.51,3029.82,1910473,3029.82,0.01571944363427913,3042.438,2867.478,,0.29070401568670123,3181.804508186894,2903.071491813106,36.99001962559429
2019-03-13,GOOGL,3009.38,3033.73,2951.34,2992.53,1428378,2992.53,-0.012307661841297501,3043.2395,2872.0224,,0.2615460907243008,3181.1864789028314,2905.292521097169,34.03949032102605
2019-03-14,GOOGL,3020.78,3025.69,2964.27,2994.98,1282633,2994.98,0.0008187052427208741,3041.2754999999997,2877.4354,,0.25177078540353975,3180.869425893331,2901.6815741066684,35.34039756105888
2019-03-15,GOOGL,2916.17,2955.38,2906.76,2931.07,460192,2931.07,-0.021339040661373265,3034.3095000000003,2882.7998000000002,,0.2575790662966428,3181.484869574773,2887.134130425228,31.52853791946582
2019-03-18,GOOGL,2969.52,3020.65,2909.27,2964.96,914598,2964.96,0.01156233047999522,3028.7215,2889.2374,,0.2618327442850512,3177.5937429715013,2879.849257028499,47.78833107040019
2019-03-19,GOOGL,2977.01,3036.22,2944.76,2990.49,990140,2990.49,0.008610571474825912,3021.868,2896.2412,,0.25596145161740985,3164.051851862733,2879.6841481372667,49.46151825432872
2019-03-20,GOOGL,3034.67,3042.27,2987.98,3015.13,566864,3015.13,0.0082394523974334,3014.9024999999997,2903.5176,,0.2557674559164077,3142.6579228944697,2887.1470771055297,54.60051855074536
2019-03-21,GOOGL,2986.19,3050.39,2981.67,3016.03,755296,3016.03,0.0002984945922730464,3007.8730000000005,2909.9839999999995,,0.25571379754490786,3116.8935412030605,2898.8524587969405,45.49710967372825
2019-03-22,GOOGL,3040.87,3088.07,2985.81,3036.94,543343,3036.94,0.006932954910925826,3002.611,2916.3979999999997,,0.2575230171801169,3092.8840008946413,2912.3379991053584,48.094360301232285
2019-03-25,GOOGL,3106.73,3136.83,3096.66,3116.75,1181744,3116.75,0.026279742108833215,3001.5,2924.559,,0.27588129489241686,3084.999786069677,2918.000213930323,64.27511482534486
2019-03-26,GOOGL,3092.4,3128.08,3078.74,3103.41,1665004,3103.41,-0.004280099462581233,3007.4445,2932.6102,,0.2077371515671546,3102.0446044786213,2912.844395521379,62.542687536669796
2019-03-27,GOOGL,3120.16,3131.26,3091.03,3111.15,1868304,3111.15,0.002494030759712773,3013.2315000000003,2940.3586,,0.2076586831190206,3118.3117380689596,2908.151261931041,71.01427269715
2019-03-28,GOOGL,3079.88,3123.36,2993.4,3058.38,1416565,3058.38,-0.016961573694614485,3017.5055,2945.9159999999997,,0.21592931084393027,3122.632224225162,2912.3787757748382,60.607915614982446
2019-03-29,GOOGL,3023.6,3077.49,2956.52,3017.01,816248,3017.01,-0.01352676907382333,3015.833,2950.5182,,0.20141218305627157,3119.8102596798158,2911.8557403201844,53.774587983446686
2019-04-01,GOOGL,3043.9,3083.2,2961.9,3022.55,554047,3022.55,0.0018362551002482075,3014.3485,2955.633,,0.20154851682497527,3116.9761957130286,2911.7208042869715,49.11360920605821
2019-04-02,GOOGL,3062.76,3136.72,3017.78,3077.25,594267,3077.25,0.018097301947031408,3018.434,2962.6992,,0.1997438178331955,3124.3616033604167,2912.5063966395837,59.908771927862624
2019-04-03,GOOGL,3066.69,3121.86,3009.13,3065.49,722331,3065.49,-0.0038215939556422995,3022.0105000000003,2970.761,,0.20051094274309392,3129.2805329910093,2914.7404670089913,58.07101485585722
2019-04-04,GOOGL,3051.75,3099.19,3010.36,3054.77,840950,3054.77,-0.0034969939552893514,3027.4955,2978.0229999999997,,0.19050742665462433,3129.278783391194,2925.712216608806,66.1227256114756
2019-04-05,GOOGL,3006.13,3089.95,2981.6,3035.78,1125719,3035.78,-0.006216507298421714,3030.871,2984.3902000000003,,0.19120842153534565,3128.788599923273,2932.953400076727,59.60349316328261
2019-04-08,GOOGL,3014.15,3028.1,2993.37,3010.73,799839,3010.73,-0.008251586083313112,3032.261,2989.7371999999996,,0.19350080812388115,3128.0799039474023,2936.4420960525977,52.74820768863116
2019-04-09,GOOGL,3035.57,3078.54,2973.06,3025.8,1374255,3025.8,0.005005430576637604,3032.06,2995.4834,,0.1859388893204798,3127.9173218244996,2936.2026781755003,51.48743970579971
2019-04-10,GOOGL,2960.41,3015.72,2894.23,2954.98,1093531,2954.98,-0.023405380395267406,3030.1825,2998.5512,,0.19936859481594293,3130.6594463739266,2929.705553626073,42.87780862689215
2019-04-11,GOOGL,3031.24,3062.26,2971.71,3016.98,1205072,3016.98,0.020981529485817108,3031.2825,3003.2762,,0.2135546843851464,3130.611903687123,2931.953096312877,47.87514903621561
2019-04-12,GOOGL,2990.11,3022.13,2949.57,2985.85,1893490,2985.85,-0.010318265285152783,3034.0215,3006.5066,,0.20190488750789326,3124.3269396624523,2943.7160603375473,34.45368170906805
2019-04-15,GOOGL,2995.18,3053.23,2989.48,3021.36,748434,3021.36,0.011892760855367834,3036.8415,3010.4669999999996,,0.20213736223071493,3121.4064782617975,2952.2765217382025,40.74283006392494
2019-04-16,GOOGL,2938.67,3014.27,2908.51,2961.39,1418788,2961.39,-0.019848677416792526,3035.3865,3013.7596000000003,,0.2129177380519554,3124.2038710545967,2946.5691289454035,34.884941460459444
2019-04-17,GOOGL,2999.84,3050.52,2937.61,2994.06,1193311,2994.06,0.011031981603233598,3034.333,3017.1574,,0.21464493934611953,3124.6492306564955,2944.0167693435046,43.2337471058168
2019-04-18,GOOGL,3013.63,3095.12,2959.38,3027.25,1050143,3027.25,0.01108528219207372,3034.8940000000002,3020.8322,,0.2184019815670645,3124.870285624236,2944.9177143757643,51.0960780940329
2019-04-19,GOOGL,3021.13,3082.84,3010.65,3046.74,1709881,3046.74,0.00643818647287131,3035.384,3024.5553999999997,,0.2182089248170274,3125.513808703,2945.254191297,52.514187123006586
2019-04-22,GOOGL,2995.24,3060.64,2938.29,2999.47,1705617,2999.47,-0.015514943841614337,3029.52,3027.2432,,0.2019096017801144,3112.323160376995,2946.716839623005,41.789122539090755
2019-04-23,GOOGL,3015.56,3061.17,2963.41,3012.29,821786,3012.29,0.004274088422288047,3024.964,3030.2065999999995,,0.20281904401383397,3100.343355096301,2949.584644903699,44.39646092137869
2019-04-24,GOOGL,2946.48,3023.59,2889.62,2956.61,1115672,2956.61,-0.018484276082316065,3017.237,3029.8087999999993,,0.21096795612487704,3086.8824724715605,2947.5915275284397,40.555363120948776
2019-04-25,GOOGL,2958.46,2991.3,2899.66,2945.48,1342866,2945.48,-0.0037644464437311953,3011.5919999999996,3028.0332,,0.20402311112433796,3085.375233468384,2937.808766531615,41.17819460614206
2019-04-26,GOOGL,3003.82,3041.19,2949.22,2995.21,1075858,2995.21,0.01688349606855244,3010.5019999999995,3026.5296,,0.2093282554248651,3084.5916889196324,2936.4123110803666,48.55353414725666
2019-04-29,GOOGL,3024.31,3084.7,2984.21,3034.46,1516386,3034.46,0.013104256462818986,3011.0975000000003,3025.6844,,0.21459404620552278,3085.783972494567,2936.4110275054336,50.77230406893514
2019-04-30,GOOGL,3051.49,3096.7,2975.34,3036.02,1342855,3036.02,0.0005140947648016869,3009.036,3023.8536,,0.20405269404897244,3078.098611836519,2939.973388163481,58.24582824416881
2019-05-01,GOOGL,2998.74,3062.48,2917.21,2989.85,2497639,2989.85,-0.015207409700858432,3005.254,3020.5618,,0.2103455704069688,3069.4097130080904,2941.0982869919094,47.14763336488829
2019-05-02,GOOGL,3030.02,3041.27,3002.16,3021.71,650645,3021.71,0.010656052979246544,3003.6009999999997,3017.8635999999997,,0.21422792446094183,3063.9771998769093,2943.22480012309,53.76443417855827
2019-05-03,GOOGL,3026.7,3041.82,3005.12,3023.47,1142646,3023.47,0.0005824516581669492,3002.9855,3015.4894,,0.2131603938225724,3062.2206575813025,2943.750342418697,50.23839114065449
2019-05-06,GOOGL,2885.6,2983.29,2844.86,2914.08,834369,2914.08,-0.03618028291995612,2998.153,3010.9916,,0.24757176318882138,3069.29994655576,2927.0060534442396,45.19177998529853
2019-05-07,GOOGL,2963.2,2997.64,2905.56,2951.6,1528007,2951.6,0.012875418657003257,2994.443,3010.3332,,0.25185933892400403,3067.2390542886615,2921.646945711339,45.72682259039455
2019-05-08,GOOGL,2943.94,3002.31,2900.21,2951.26,628419,2951.26,-0.00011519176040097889,2994.257,3009.4502,,0.23769714865761157,3067.4952736006094,2921.0187263993907,41.81089294440298
2019-05-09,GOOGL,3036.04,3053.49,2965.32,3009.4,1378294,3009.4,0.019700060313222023,2993.878,3010.1802000000002,,0.23623910319599906,3066.6984212537714,2921.057578746229,46.285464166471726
2019-05-10,GOOGL,2976.74,2978.26,2937.6,2957.93,932675,2957.93,-0.017103077025320768,2992.482,3008.3295999999996,,0.24133466607826354,3067.0010882222227,2917.962911777777,45.90189810851461
2019-05-13,GOOGL,2817.04,2869.37,2754.85,2812.11,894631,2812.11,-0.04929798879621883,2982.0195,3003.527,,0.2924620564452358,3090.4902482227253,2873.5487517772744,34.3565377754978
2019-05-14,GOOGL,2811.46,2881.81,2769.11,2825.46,672819,2825.46,0.004747324962394828,2975.223,3000.1254,,0.28711826111796385,3104.2268700521,2846.2191299479,39.02492091826413
2019-05-15,GOOGL,2822.62,2871.34,2807.55,2839.45,996298,2839.45,0.004951406142716497,2967.4925,2997.0352000000003,,0.2842011961706972,3109.6071721378207,2825.377827862179,41.1693178969328
2019-05-16,GOOGL,2755.59,2795.17,2733.66,2764.42,1851732,2764.42,-0.02642413143390432,2954.3509999999997,2993.4221999999995,,0.2915269845655443,3119.8787087187593,2788.82329128124,31.555981778243734
2019-05-17,GOOGL,2720.94,2781.44,2662.99,2722.22,1187970,2722.22,-0.01526540829541112,2938.125,2988.5012,,0.2910356033529593,3127.434364463787,2748.815635536213,25.16385618779458
2019-05-20,GOOGL,2834.07,2864.03,2827.33,2845.68,1542483,2845.68,0.045352690083828584,2930.4355,2985.7562000000007,,0.33931961596512794,3121.7362933485597,2739.1347066514404,37.31912058557964
2019-05-21,GOOGL,2833.41,2896.65,2768.49,2832.57,2335388,2832.57,-0.004606983216665195,2921.4494999999997,2981.8112,,0.33846261995968097,3113.443744593011,2729.4552554069883,39.03880463795363
2019-05-22,GOOGL,2847.49,2895.72,2837.62,2866.67,1333522,2866.67,0.012038537441263486,2916.9525,2979.2940000000003,,0.3371061257660995,3109.6909783777423,2724.2140216222574,39.2285460196904
2019-05-23,GOOGL,2864.87,2885.6,2789.91,2837.75,959638,2837.75,-0.010088360362371707,2911.566,2976.1494000000002,,0.3384570273037509,3106.9509129983367,2716.181087001663,37.56627925589694
2019-05-24,GOOGL,2723.64,2810.28,2680.05,2745.16,1446609,2745.16,-0.032627962294071056,2899.0635,2972.4312,,0.3480045910448837,3103.694563678281,2694.4324363217193,38.430770915925095
2019-05-27,GOOGL,2762.1,2789.27,2687.61,2738.44,965222,2738.44,-0.002447944746389985,2884.2625,2967.9008000000003,,0.342124455956257,3090.4750615526486,2678.049938447351,34.75773697087321
2019-05-28,GOOGL,2750.13,2763.81,2691.32,2727.57,980740,2727.57,-0.0039694132425760476,2868.84,2962.6423999999997,,0.34155356841731344,3073.3946269594658,2664.2853730405345,34.24207841909434
2019-05-29,GOOGL,2712.28,2761.85,2659.97,2710.91,653354,2710.91,-0.00610800089456931,2854.893,2956.558,,0.33951088173800276,3062.719049134721,2647.066950865279,27.667629322019835
2019-05-30,GOOGL,2718.85,2738.83,2674.52,2706.68,1738155,2706.68,-0.0015603616497781303,2839.1415,2950.3710000000005,,0.3349368406963443,3041.4114622078855,2636.871537792115,29.77216005085448
2019-05-31,GOOGL,2715.41,2747.56,2690.21,2718.89,1028313,2718.89,0.0045110615218644234,2823.9125,2944.01,,0.33613660239305726,3013.1950135388356,2634.629986461164,40.43779747134796
2019-06-03,GOOGL,2720.16,2780.75,2645.45,2713.1,1290669,2713.1,-0.0021295455130586616,2813.8635,2935.937,,0.31544685994427,3004.3266287732777,2623.400371226722,38.29290655885615
2019-06-04,GOOGL,2651.03,2712.74,2606.27,2659.51,792895,2659.51,-0.01975231285245649,2799.259,2927.059,,0.31440852437039984,2990.0467284920574,2608.4712715079427,32.68075767987696
2019-06-05,GOOGL,2670.34,2728.98,2633.03,2681.0,1428608,2681.0,0.008080435869765479,2785.746,2918.456,,0.31743207696366554,2969.3523644579755,2602.1396355420247,41.048203630135475
2019-06-06,GOOGL,2603.45,2630.85,2567.91,2599.38,884745,2599.38,-0.030443864229764972,2765.245,2909.276,,0.31642124610273276,2934.723466447733,2595.766533552267,37.84628779379087
2019-06-07,GOOGL,2516.08,2531.23,2501.12,2516.17,1133871,2516.17,-0.032011479660534414,2743.157,2899.2592,,0.3269188100625054,2921.7994048321466,2564.5145951678537,14.577196791717881
2019-06-10,GOOGL,2550.85,2561.12,2532.49,2546.8,1704807,2546.8,0.012173263332763806,2729.8914999999997,2889.7441999999996,,0.29479933281943155,2925.5654243876534,2534.217575612346,20.394505106840583
2019-06-11,GOOGL,2557.29,2609.55,2526.94,2568.24,1646456,2568.24,0.008418407413224305,2717.0305,2879.5640000000003,,0.29665491115578735,2919.9352560310067,2514.125743968993,18.250101069737354
2019-06-12,GOOGL,2559.76,2618.53,2514.64,2566.59,1189472,2566.59,-0.000642463321184783,2703.3875,2869.5860000000002,,0.29492675808069146,2908.3174218731856,2498.457578126814,19.37429410374685
2019-06-13,GOOGL,2489.7,2550.13,2471.06,2510.6,591596,2510.6,-0.021814937329296957,2690.6965,2858.7026,,0.2908862246687995,2910.6022791801865,2470.7907208198135,21.120413690480888
2019-06-14,GOOGL,2460.76,2537.17,2428.83,2483.0,3972699,2483.0,-0.01099338803473271,2678.7355,2847.647,,0.2892078879888968,2916.703173742294,2440.7678262577056,20.087591924021595
2019-06-17,GOOGL,2461.06,2487.27,2459.23,2473.25,2412503,2473.25,-0.003926701570680646,2660.114,2836.8974000000003,,0.22172580525646574,2901.3409229453623,2418.8870770546378,20.14042173418025
2019-06-18,GOOGL,2391.02,2441.3,2381.81,2411.56,1602222,2411.56,-0.024942888911351435,2639.0635,2824.6126,,0.2305184514335008,2890.199899363508,2387.9271006364925,18.21444498661039
2019-06-19,GOOGL,2364.97,2407.08,2360.63,2383.86,887843,2383.86,-0.011486340791852512,2614.9230000000002,2813.1902,,0.21831676786029477,2866.7579147734523,2363.088085226548,17.349704668171128
2019-06-20,GOOGL,2424.6,2443.13,2375.92,2409.52,1146695,2409.52,0.010764054936111878,2593.5115,2801.0409999999997,,0.2293201343735138,2838.2964278362424,2348.7265721637577,19.53880388280345
2019-06-21,GOOGL,2443.11,2481.75,2443.11,2465.85,965560,2465.85,0.02337810020252995,2579.546,2790.6409999999996,,0.2357739472118748,2819.729209229527,2339.3627907704727,27.858869883782475
2019-06-24,GOOGL,2457.82,2509.03,2391.02,2450.03,1989461,2450.03,-0.006415637609749059,2565.1254999999996,2779.2144,,0.23557016535972178,2799.707300835366,2330.5436991646334,29.880133696226608
2019-06-25,GOOGL,2469.25,2504.01,2457.06,2480.54,1332854,2480.54,0.012452908739892798,2552.774,2769.5974,,0.24399512550777766,2777.1333223662377,2328.414677633762,31.07439576957124
2019-06-26,GOOGL,2424.26,2462.8,2349.96,2406.38,876916,2406.38,-0.029896716037636883,2537.5475,2757.8438,,0.2600026914643944,2758.019975415403,2317.075024584597,31.518366720723776
2019-06-27,GOOGL,2431.83,2465.45,2399.68,2432.56,994037,2432.56,0.010879412229157337,2523.8415,2745.95,,0.26637221924211046,2733.878097239639,2313.804902760361,41.01180365811487
2019-06-28,GOOGL,2392.78,2461.48,2342.77,2402.13,1879107,2402.13,-0.012509455059690144,2508.0035,2733.0578000000005,,0.26499893757446125,2703.371409262192,2312.6355907378074,34.44107461555525
2019-07-01,GOOGL,2415.48,2453.45,2375.79,2414.62,2275866,2414.62,0.005199552064209634,2493.0795000000003,2721.3608000000004,,0.26769700677711894,2666.892668355252,2319.2663316447483,33.15422405372361
2019-07-02,GOOGL,2400.05,2462.54,2348.91,2405.73,2211462,2405.73,-0.003681738741499685,2480.3905,2709.2296,,0.2625157746458045,2639.47534495291,2321.30565504709,32.63601036170782
2019-07-03,GOOGL,2460.92,2470.31,2445.21,2457.76,1624393,2457.76,0.021627530936555672,2469.2285,2699.2526000000003,,0.27546520517669204,2597.3642057391526,2341.0927942608478,44.24701680903351
2019-07-04,GOOGL,2405.58,2472.67,2375.87,2424.27,1084665,2424.27,-0.013626228761148496,2460.4730000000004,2688.8284000000003,,0.2602581004466787,2574.294451886195,2346.651548113806,43.6867112407034
2019-07-05,GOOGL,2473.75,2505.89,2392.92,2449.4,328150,2449.4,0.010366007086669349,2457.1344999999997,2677.9122,,0.24113519247989293,2567.9547220716404,2346.314277928359,47.51826184540331
2019-07-08,GOOGL,2435.51,2458.15,2420.13,2439.14,1351460,2439.14,-0.004188780925941105,2451.7515,2666.0058000000004,,0.2360092883294417,2554.390052370147,2349.112947629853,53.213852892828854
2019-07-09,GOOGL,2426.24,2450.48,2416.78,2433.63,1199122,2433.63,-0.0022589929237353257,2445.0209999999997,2653.958,,0.23274734218889162,2531.948095382205,2358.0939046177946,56.11590355922825
2019-07-10,GOOGL,2437.35,2459.89,2394.4,2427.14,1269108,2427.14,-0.0026667981574850508,2438.0485,2642.7038000000002,,0.2326340554788693,2503.680508967125,2372.4164910328745,52.27225832886666
2019-07-11,GOOGL,2388.65,2451.87,2338.47,2395.17,1226151,2395.17,-0.013171881308865485,2432.277,2630.173,,0.22510982632633772,2490.9815308392886,2373.5724691607115,40.27410832077324
2019-07-12,GOOGL,2411.25,2433.24,2357.32,2395.28,705969,2395.28,4.592575892314876e-05,2427.891,2617.6092000000003,,0.22282513133554838,2483.673980954938,2372.108019045062,42.12570113450377
2019-07-15,GOOGL,2391.35,2430.75,2356.32,2393.54,1499729,2393.54,-0.0007264286429979894,2423.9055,2607.1983999999998,,0.2226910556421108,2477.385722994931,2370.425277005069,36.358504765087126
2019-07-16,GOOGL,2414.0,2422.25,2384.64,2403.45,1545284,2403.45,0.004140311003785202,2423.5,2596.2353999999996,,0.20541766820744514,2477.494863693427,2369.505136306573,49.42465537960194
2019-07-17,GOOGL,2388.45,2419.43,2388.45,2407.35,1576578,2407.35,0.00162266741559014,2424.6745,2585.3572,,0.20099342355519342,2475.9944850166953,2373.354514983305,44.57499461749924
2019-07-18,GOOGL,2455.83,2490.66,2387.24,2438.95,1752340,2438.95,0.013126466861901998,2426.1459999999997,2573.9482000000003,,0.202750353107081,2477.323902057,2374.9680979429995,57.88369304209323
2019-07-19,GOOGL,2487.6,2492.64,2459.21,2475.93,1527973,2475.93,0.015162262449004649,2426.65,2564.3082,,0.19238638996828525,2479.6406696852637,2373.6593303147365,61.88132242600539
2019-07-22,GOOGL,2421.28,2478.37,2392.27,2435.32,1018478,2435.32,-0.01640191766326171,2425.9145,2556.7724,,0.200102855754542,2477.9383364295695,2373.89066357043,55.10647844278643
2019-07-23,GOOGL,2452.55,2527.61,2412.54,2470.08,1166475,2470.08,0.014273278255013677,2425.3915,2549.6648,,0.2017302835738604,2475.269147044998,2375.513852955002,52.26088232866598
2019-07-24,GOOGL,2415.39,2446.53,2402.06,2424.29,1244546,2424.29,-0.018537861121906918,2426.287,2541.3615999999997,,0.18262838285036762,2475.36414919023,2377.2098508097697,50.003511726717065
2019-07-25,GOOGL,2471.18,2492.68,2403.06,2447.87,1252825,2447.87,0.0097265591162774,2427.0525,2535.0306,,0.18179777701118258,2477.011318356597,2377.0936816434028,49.729882416947746
2019-07-26,GOOGL,2460.91,2489.19,2456.68,2472.94,1788913,2472.94,0.010241556945426167,2430.593,2530.045,,0.17831406580570247,2483.087161319522,2378.098838680478,55.67076034903906
