Date,Ticker,Open,High,Low,Close,Volume,Adj_Close,Return,SMA_20,SMA_50,SMA_200,Volatility,BB_upper,BB_lower,RSI,MACD,Signal,MACD_hist,ATR,Return_lag1,Close_lag1,Return_lag2,Close_lag2,Return_lag3,Close_lag3,Return_lag5,Close_lag5,Return_lag10,Close_lag10,Roll_mean_5,Roll_std_5,Roll_vol_5,Roll_max_5,Roll_min_5,Roll_mean_10,Roll_std_10,Roll_vol_10,Roll_max_10,Roll_min_10,Roll_mean_20,Roll_std_20,Roll_vol_20,Roll_max_20,Roll_min_20,Roll_mean_50,Roll_std_50,Roll_vol_50,Roll_max_50,Roll_min_50,DayOfWeek,Month,Quarter,Price_to_SMA20,Price_to_SMA50,High_Low_Ratio,Close_Open_Ratio,Target_Price,Target_Return
2019-10-22,AAPL,157.51,157.77,154.67,156.22,101867707,156.22,0.0598371777476254,145.728,144.1004,137.54014999999998,0.2775099726389657,151.6451102477652,139.81088975223483,68.09097171077622,1.3200700790723374,0.6789597053731107,0.6411103736992267,4.992142857142858,0.0081389781820668,147.4,0.0080667402095975,146.21,0.0080622741173199,145.04,-0.0201531640467553,145.86,-0.0166885949726472,142.0,147.75,4.913145631874085,0.43228271534317814,156.22,143.88,146.683,3.7937698928640895,0.33730456959718097,156.22,142.81,145.728,2.9585551238825847,0.2775099726389652,156.22,142.0,144.1004,4.8519951545311075,0.2484868856238454,156.22,132.7,1,10,4,1.0719971453593544,1.0841052488328686,0.019843810011395336,-0.008189956193205524,157.61,0.008897708360005252
2019-10-23,AAPL,159.04,160.69,154.54,157.61,201035625,157.61,0.0088977083600052,146.37650000000002,144.59859999999998,137.52865,0.2754847281204664,154.29576438635877,138.45723561364127,74.10651713253358,2.044361482500676,0.9520400607986238,1.0923214217020525,5.0271428571428585,0.0598371777476254,156.22,0.0081389781820668,147.4,0.0080667402095975,146.21,-0.0135746606334843,143.88,0.0057042253521126,142.81,150.496,5.93919438981458,0.3659810463017425,157.61,145.04,148.163,4.853743229027968,0.33660220029327564,157.61,143.88,146.37650000000002,3.9596321931793685,0.275484728120466,157.61,142.0,144.59859999999998,4.9356698406104655,0.2456142597991238,157.61,134.32,2,10,4,1.0767438762296082,1.0899828905598676,0.03902036672775195,-0.008991448692096247,160.38,0.017575026965293894
2019-10-24,AAPL,159.82,164.36,156.39,160.38,44267419,160.38,0.0175750269652938,147.06750000000002,145.1198,137.5363,0.2777270705093044,157.16606451497714,136.9689354850229,76.1073391184771,2.8094973514829746,1.3235315189354941,1.4859658325474805,5.270000000000002,0.0088977083600052,157.61,0.0598371777476254,156.22,0.0081389781820668,147.4,0.0080622741173199,145.04,0.0088229115608149,144.07,153.56400000000002,6.363146234372316,0.354783970876108,160.38,146.21,149.794,5.943532806523673,0.3385288803084622,160.38,143.88,147.06750000000002,5.049282257488561,0.27772707050930395,160.38,142.0,145.1198,5.197137159346747,0.24687813997573088,160.38,135.1,3,10,4,1.0905196593326838,1.1051558781013677,0.04969447562009187,0.0035039419346546015,162.74,0.01471505175208887
2019-10-25,AAPL,162.27,163.88,161.61,162.74,132385739,162.74,0.0147150517520888,147.8505,145.6402,137.5526,0.2799547092944691,160.14320297029042,135.5577970297096,77.68045904296204,3.5652078203268616,1.771866779213768,1.7933410411130937,5.173571428571429,0.0175750269652938,160.38,0.0088977083600052,157.61,0.0598371777476254,156.22,0.0080667402095975,146.21,0.0167279794544319,146.48,156.87,5.86148445361824,0.34304744018174077,162.74,147.4,151.42000000000002,7.0561856236607,0.3377221763394465,162.74,143.88,147.8505,6.146351485145205,0.2799547092944686,162.74,142.0,145.6402,5.624065451618003,0.24604571730564195,162.74,135.1,4,10,4,1.1007064568526945,1.1174112641899876,0.013948629716025767,0.0028964072225124943,164.4,0.010200319528081536
2019-10-28,AAPL,164.41,166.54,162.25,164.4,126545633,164.4,0.0102003195280815,148.85,146.2262,137.5995,0.2663212350752701,163.06521793897753,134.63478206102246,84.61063037130563,4.249081175457235,2.2673096584624615,1.9817715169947734,5.154285714285714,0.0147150517520888,162.74,0.0175750269652938,160.38,0.0088977083600052,157.61,0.0081389781820668,147.4,0.0162479519388314,148.86,160.27,3.4149670569435964,0.3381405365464249,164.4,156.22,152.97400000000002,8.068356847724454,0.33634291369290337,164.4,143.88,148.85,7.1076089694887665,0.26632123507526967,164.4,142.0,146.2262,6.016202575426882,0.24389254596645188,164.4,137.11,0,10,4,1.10446758480951,1.124285524747793,0.026094890510790128,-6.082355087847505e-05,163.67,-0.004440389294404046
2019-10-29,AAPL,165.12,167.11,160.24,163.67,54199685,163.67,-0.004440389294404,149.792,146.7574,137.6623,0.2689494618057915,165.32172511364126,134.26227488635874,82.31102846492078,4.678223192434501,2.7494923652568697,1.9287308271776316,5.421428571428572,0.0102003195280815,164.4,0.0147150517520888,162.74,0.0175750269652938,160.38,0.0598371777476254,156.22,-0.0201531640467553,145.86,161.76,2.770604627154636,0.13458958777544605,164.4,157.61,154.755,8.286275466764929,0.30440209964921117,164.4,143.88,149.792,7.764862556820629,0.268949461805791,164.4,142.0,146.7574,6.357724470986551,0.24333614665567468,164.4,138.01,1,10,4,1.0926484725413064,1.1152418889874363,0.04197470519923035,-0.008781492248008936,165.6,0.011792020529113545
2019-10-30,AAPL,166.85,167.11,164.1,165.6,119686996,165.6,0.0117920205291135,150.786,147.3092,137.74085000000002,0.269661505884129,167.70139118517113,133.87060881482887,82.67071316669522,5.115092599554174,3.2226124121163306,1.8924801874378434,5.33214285714286,-0.004440389294404,163.67,0.0102003195280815,164.4,0.0147150517520888,162.74,0.0088977083600052,157.61,-0.0135746606334843,143.88,163.358,1.965965411702707,0.13548873029458555,165.6,160.38,156.92700000000002,7.959158316751184,0.27000850467879944,165.6,145.04,150.786,8.457695592585562,0.2696615058841285,165.6,142.0,147.3092,6.7671396423287415,0.24393918413991633,165.6,138.2,2,10,4,1.0982451951699876,1.1241660398595323,0.018176328502305817,-0.007491759064983569,163.75,-0.011171497584541057
2019-10-31,AAPL,162.45,166.39,161.11,163.75,91513327,163.75,-0.011171497584541,151.781,147.78879999999998,137.8212,0.2681379256385535,169.30858055180454,134.25341944819547,76.65946276402488,5.251499199439337,3.6283897695809317,1.6231094298584052,5.316428571428572,0.0117920205291135,165.6,-0.004440389294404,163.67,0.0102003195280815,164.4,0.0175750269652938,160.38,0.0080622741173199,145.04,164.03199999999998,1.0575774203393655,0.18015055081272244,165.6,162.74,158.798,6.995077316703825,0.2982095311684366,165.6,146.21,151.781,8.763790275902263,0.26813792563855293,165.6,142.0,147.78879999999998,7.0651116489583226,0.245315269252454,165.6,138.2,3,10,4,1.0788570374349962,1.108000064950064,0.032244274808963226,0.008002462296041915,163.23,-0.003175572519084069
2019-11-01,AAPL,162.88,166.43,160.02,163.23,73042110,163.23,-0.003175572519084,152.73100000000002,148.1764,137.89520000000002,0.2700743507870771,170.59179729463375,134.8702027053663,73.5342285938591,5.257042840951243,3.9541203838549945,1.3029224570962485,5.297142857142859,-0.011171497584541,163.75,0.0117920205291135,165.6,-0.004440389294404,163.67,0.0147150517520888,162.74,0.0080667402095975,146.21,164.13,0.9219273290296338,0.1578790819630362,165.6,163.23,160.5,5.503501915447147,0.30792458309479026,165.6,147.4,152.73100000000002,8.930398647316869,0.2700743507870765,165.6,142.0,148.1764,7.369655312738387,0.23840265854264495,165.6,138.2,4,11,4,1.068741774747309,1.1015924263168657,0.03926974208148458,0.0021488212180614287,162.1,-0.006922747044048272
2019-11-04,AAPL,162.27,164.9,159.29,162.1,57538393,162.1,-0.0069227470440482,153.6155,148.551,137.97334999999998,0.2736518536499673,171.49333511561306,135.73766488438693,78.33217023389209,5.1113343795607875,4.1855631829961535,0.925771196564634,5.299285714285716,-0.003175572519084,163.23,-0.011171497584541,163.75,0.0117920205291135,165.6,0.0102003195280815,164.4,0.0081389781820668,147.4,163.67000000000002,1.2639026861319307,0.13812570464387863,165.6,162.1,161.97,3.0173166887147502,0.3211654665853607,165.6,156.22,153.6155,8.938917557806539,0.2736518536499667,165.6,142.0,148.551,7.592998990746088,0.23900017628011047,165.6,138.2,0,11,4,1.0552320566540796,1.0912077333636854,0.03460826650194575,-0.0010476366549514284,162.35,0.0015422578655150954
2019-11-05,AAPL,162.36,163.77,160.93,162.35,60002297,162.35,0.001542257865515,154.63299999999998,148.9618,138.06785000000002,0.2610236343435958,172.03745327162576,137.2285467283742,84.29261042777208,4.95886952371859,4.340224451140641,0.6186450725779489,5.087142857142859,-0.0069227470440482,162.1,-0.003175572519084,163.23,-0.011171497584541,163.75,-0.004440389294404,163.67,0.0598371777476254,156.22,163.406,1.3949659494093047,0.1401204777479715,165.6,162.1,162.583,2.2425682201927613,0.15877977444377506,165.6,157.61,154.63299999999998,8.702226635812892,0.26102363434359527,165.6,142.81,148.9618,7.774318708913139,0.23702400393217607,165.6,138.2,1,11,4,1.0499052595432419,1.0898767334908017,0.017493070526532248,-6.159152500589884e-05,168.14,0.035663689559593426
2019-11-06,AAPL,167.11,170.18,166.11,168.14,181626335,168.14,0.0356636895595934,155.8995,149.5252,138.1751,0.2802434974335886,173.36779606368106,138.43120393631892,86.59695813649053,5.244786009611801,4.521136762834874,0.7236492467769269,5.476428571428575,0.001542257865515,162.35,-0.0069227470440482,162.1,-0.003175572519084,163.23,0.0117920205291135,165.6,0.0088977083600052,157.61,163.914,2.454104724744161,0.29765192327737794,168.14,162.1,163.636,2.116691338437923,0.2252863920260538,168.14,160.38,155.8995,8.73414803184053,0.2802434974335882,168.14,143.88,149.5252,8.122331835684959,0.24536351889373453,168.14,138.2,2,11,4,1.0785153255714193,1.1244927276397256,0.024206018793718257,0.0061636048111651555,163.55,-0.027298679671701964
2019-11-07,AAPL,164.73,166.94,160.17,163.55,80021853,163.55,-0.0272986796717019,156.87349999999998,150.0298,138.26165,0.3074350223630739,173.7260559829329,140.02094401706705,74.78559173679251,5.0428711651166225,4.625483643291224,0.4173875218253986,5.748571428571432,0.0356636895595934,168.14,0.001542257865515,162.35,-0.0069227470440482,162.1,-0.011171497584541,163.75,0.0175750269652938,160.38,163.874,2.4590709627848466,0.3617765698896205,168.14,162.1,163.953,1.7865052787794642,0.2717769900452856,168.14,162.1,156.87349999999998,8.42627799146646,0.30743502236307335,168.14,143.88,150.0298,8.195380602784208,0.25278638810189646,168.14,138.2,3,11,4,1.0425597694891584,1.0901167634623916,0.04139406909176775,-0.00716323681170895,165.3,0.010700091715071913
2019-11-08,AAPL,165.89,167.96,162.64,165.3,109385532,165.3,0.0107000917150719,157.8145,150.5718,138.35595,0.3055233697594816,174.3216754413838,141.30732455861622,75.18289248585931,4.966808296465246,4.693748573926028,0.27305972253921773,5.98928571428572,-0.0272986796717019,163.55,0.0356636895595934,168.14,0.001542257865515,162.35,-0.003175572519084,163.23,0.0147150517520888,162.74,164.288,2.4974927427345635,0.36756067128186826,168.14,162.1,164.209,1.7767664137090657,0.2672647856383976,168.14,162.1,157.8145,8.253587720691897,0.30552336975948113,168.14,143.88,150.5718,8.292602479170993,0.25309715148993606,168.14,138.96,4,11,4,1.047432270158652,1.0978151287219933,0.032183908045782444,-0.003556573633108798,161.41,-0.02353297035692692
2019-11-11,AAPL,162.5,162.5,160.58,161.41,58303777,161.41,-0.0235329703569269,158.442,151.0208,138.44605,0.3204970505189425,174.46292000775014,142.42107999224987,58.4776216655117,4.540299686593471,4.6630587964595165,-0.12275910986604543,5.585714285714291,0.0107000917150719,165.3,-0.0272986796717019,163.55,0.0356636895595934,168.14,-0.0069227470440482,162.1,0.0102003195280815,164.4,164.15,2.6622452929832985,0.411366977982305,168.14,161.41,163.91,1.9809088823052412,0.2898756607799519,168.14,161.41,158.442,8.010460003875075,0.3204970505189419,168.14,143.88,151.0208,8.258759317802504,0.26033079694140854,168.14,139.59,0,11,4,1.0187324068048955,1.0687931728538798,0.011895173780980687,-0.006707692307651051,160.32,-0.0067529892819527815
2019-11-12,AAPL,161.47,163.56,157.08,160.32,58561966,160.32,-0.0067529892819527,159.16500000000002,151.43540000000002,138.53629999999998,0.3103352780549542,174.06076061201705,144.269239387983,54.47047176632835,4.067447645393713,4.543936566246356,-0.4764889208526428,5.609285714285718,-0.0235329703569269,161.41,0.0107000917150719,165.3,-0.0272986796717019,163.55,0.001542257865515,162.35,-0.004440389294404,163.67,163.744,3.1206938331101215,0.4128768959855481,168.14,160.32,163.575,2.2858076617822873,0.29072253091340144,168.14,160.32,159.16500000000002,7.447880306008517,0.3103352780549537,168.14,143.88,151.43540000000002,8.193284260880603,0.26124932327119527,168.14,141.38,1,11,4,1.007256620481844,1.0586692411347765,0.04041916167639453,-0.007122066018411369,163.02,0.016841317365269504
2019-11-13,AAPL,163.83,163.95,162.09,163.02,123324680,163.02,0.0168413173652695,160.122,151.8682,138.6386,0.3050342027512754,173.23575589540243,147.0082441045976,54.365079339910366,3.8660114576116484,4.408351544519414,-0.5423400869077657,5.299285714285716,-0.0067529892819527,160.32,-0.0235329703569269,161.41,0.0107000917150719,165.3,0.0356636895595934,168.14,0.0117920205291135,165.6,162.71999999999997,1.9307640974523719,0.3137198253207827,165.3,160.32,163.31699999999998,2.174754392261968,0.29839246063159613,168.14,160.32,160.122,6.556877947701208,0.30503420275127496,168.14,145.04,151.8682,8.222780127208207,0.2621879397096529,168.14,141.45,2,11,4,1.018098699735089,1.0734307774697178,0.011409642988520277,-0.004944149423152403,163.23,0.0012881854987116803
2019-11-14,AAPL,163.03,166.48,159.98,163.23,46627763,163.23,0.0012881854987116,161.0315,152.30380000000002,138.7539,0.3055028466502008,172.10550422041072,149.95749577958927,50.87219648585932,3.680886108692789,4.262858457354089,-0.5819723486613002,5.513571428571431,0.0168413173652695,163.02,-0.0067529892819527,160.32,-0.0235329703569269,161.41,-0.0272986796717019,163.55,-0.011171497584541,163.75,162.656,1.9014547062738654,0.25084243051163363,165.3,160.32,163.265,2.16946101857286,0.29349563530890127,168.14,160.32,161.0315,5.537002110205365,0.30550284665020033,168.14,146.21,152.30380000000002,8.236498882215477,0.26215525571585,168.14,142.0,3,11,4,1.0136526083343094,1.071739510103676,0.039821111315077984,0.0012267680794869772,160.67,-0.015683391533419133
2019-11-15,AAPL,161.02,162.12,159.21,160.67,67757904,160.67,-0.0156833915334191,161.75449999999998,152.62480000000002,138.8522,0.314958822091669,170.36915941532774,153.1398405846722,43.56674713315159,3.2896809366487503,4.068222953213022,-0.7785420165642716,5.4942857142857155,0.0012881854987116,163.23,0.0168413173652695,163.02,-0.0067529892819527,160.32,0.0107000917150719,165.3,-0.003175572519084,163.23,161.73000000000002,1.3349344553237663,0.24792331123776828,163.23,160.32,163.00900000000001,2.3198776308715976,0.3036297340255024,168.14,160.32,161.75449999999998,4.3073297076638815,0.3149588220916685,168.14,147.4,152.62480000000002,8.243681870105878,0.2615985665175713,168.14,142.0,4,11,4,0.9932953951760645,1.0527122721795361,0.018111657434380316,-0.0021736430256977337,159.0,-0.010393975228729646
2019-11-18,AAPL,157.92,162.85,155.16,159.0,81096321,159.0,-0.0103939752287296,162.3345,152.923,138.94825,0.319280001033557,167.90351758320935,156.76548241679063,42.19846306078256,2.812472543319103,3.817072871234238,-1.004600327915135,5.552857142857143,-0.0156833915334191,160.67,0.0012881854987116,163.23,0.0168413173652695,163.02,-0.0235329703569269,161.41,-0.0069227470440482,162.1,161.248,1.8246287293612122,0.20106064271253213,163.23,159.0,162.699,2.6398924641391255,0.3058842973033683,168.14,159.0,162.3345,2.7845087916046793,0.31928000103355647,168.14,156.22,152.923,8.198195981247396,0.26281292274080653,168.14,142.0,0,11,4,0.9794590798568422,1.0397389535842239,0.04836477987390964,0.006838905775032762,160.69,0.01062893081760996
2019-11-19,AAPL,161.25,162.67,158.7,160.69,83644500,160.69,0.0106289308176099,162.558,153.13379999999998,139.05555,0.2440166867253637,167.40588657153978,157.7101134284602,41.73122261420554,2.5413551691341354,3.561929330814218,-1.0205741616800825,5.590714285714284,-0.0103939752287296,159.0,-0.0156833915334191,160.67,0.0012881854987116,163.23,-0.0067529892819527,160.32,0.001542257865515,162.35,161.322,1.7846484247633607,0.21749081378906568,163.23,159.0,162.533,2.715388451850091,0.3119737492384877,168.14,159.0,162.558,2.4239432857699,0.2440166867253631,168.14,157.61,153.13379999999998,8.260707804333332,0.2472519656463569,168.14,142.0,1,11,4,0.9885087168826604,1.0493437764814213,0.024705955566465203,-0.003472868217032741,158.99,-0.010579376439106336
2019-11-20,AAPL,157.97,160.83,157.16,158.99,74469475,158.99,-0.0105793764391063,162.627,153.2814,139.1604,0.2459962953252021,167.2104305699403,158.0435694300597,41.94312794220705,2.1643674238993356,3.2824169494312416,-1.118049525531906,5.475714285714288,0.0106289308176099,160.69,-0.0103939752287296,159.0,-0.0156833915334191,160.67,0.0168413173652695,163.02,0.0356636895595934,168.14,160.516,1.7354192577039955,0.1698925515401287,163.23,158.99,161.618,2.0843906650244834,0.23801103203312737,165.3,158.99,162.627,2.291715284970151,0.24599629532520148,168.14,158.99,153.2814,8.29876952029773,0.2479689750651831,168.14,142.0,2,11,4,0.9776359399055653,1.0372426139046407,0.023083212780532943,0.006456922200376991,159.56,0.0035851311403232167
2019-11-21,AAPL,160.18,160.83,158.29,159.56,93724023,159.56,0.0035851311403232,162.58599999999998,153.47799999999998,139.2484,0.2380380903640234,167.26767941077267,157.9043205892273,43.79858058083204,1.8898115844829135,3.003895876441576,-1.1140842919586627,5.199285714285717,-0.0105793764391063,158.99,0.0106289308176099,160.69,-0.0103939752287296,159.0,0.0012881854987116,163.23,-0.0272986796717019,163.55,159.782,0.85162785300243,0.1758812451238554,160.69,158.99,161.219,2.0551531437927797,0.20723665245651418,165.3,158.99,162.58599999999998,2.3408397053863372,0.2380380903640229,168.14,158.99,153.47799999999998,8.329300384663853,0.2460930783085791,168.14,142.0,3,11,4,0.9813883114106912,1.0396278293889705,0.01591877663564867,-0.003870645523761605,159.72,0.001002757583354219
2019-11-22,AAPL,158.86,161.5,157.95,159.72,105548328,159.72,0.0010027575833542,162.435,153.7246,139.33710000000002,0.231569443328585,167.28746112270446,157.58253887729555,45.84206846115342,1.6659309514987513,2.736302891453011,-1.07037193995426,5.052142857142861,0.0035851311403232,159.56,-0.0105793764391063,158.99,0.0106289308176099,160.69,-0.0156833915334191,160.67,0.0107000917150719,165.3,159.59199999999998,0.6956795239256702,0.14639086354766076,160.69,158.99,160.661,1.5089249300218837,0.19546934077628358,163.23,158.99,162.435,2.4262305613522246,0.2315694433285846,168.14,158.99,153.7246,8.327901519247689,0.2429913993369664,168.14,142.0,4,11,4,0.9832856219350308,1.0390009146158845,0.022226396193199258,0.005413571698316578,158.22,-0.009391435011269711
2019-11-25,AAPL,157.01,161.79,154.66,158.22,107327150,158.22,-0.0093914350112697,162.126,153.9188,139.42925000000002,0.229620445898555,167.23204760115425,157.01995239884576,43.08670905245349,1.3518828094000526,2.4594188750424197,-1.1075360656423672,5.358571428571431,0.0010027575833542,159.72,0.0035851311403232,159.56,-0.0105793764391063,158.99,-0.0103939752287296,159.0,-0.0235329703569269,161.41,159.436,0.9146201397352818,0.14252510923750494,160.69,158.22,160.342,1.6623798202167575,0.1651425123552435,163.23,158.22,162.126,2.553023800577122,0.22962044589855463,168.14,158.22,153.9188,8.317027196526254,0.2438701373160372,168.14,142.0,0,11,4,0.975907627394891,1.0279446045510494,0.045063835165939405,0.007706515508517302,163.45,0.0330552395398811
