Date,Ticker,Open,High,Low,Close,Volume,Adj_Close
2019-03-27,GOOGL,3120.16,3131.26,3091.03,3111.15,1868304,3111.15
2019-03-28,GOOGL,3079.88,3123.36,2993.4,3058.38,1416565,3058.38
2019-03-29,GOOGL,3023.6,3077.49,2956.52,3017.01,816248,3017.01
2019-04-01,GOOGL,3043.9,3083.2,2961.9,3022.55,554047,3022.55
2019-04-02,GOOGL,3062.76,3136.72,3017.78,3077.25,594267,3077.25
2019-04-03,GOOGL,3066.69,3121.86,3009.13,3065.49,722331,3065.49
2019-04-04,GOOGL,3051.75,3099.19,3010.36,3054.77,840950,3054.77
2019-04-05,GOOGL,3006.13,3089.95,2981.6,3035.78,1125719,3035.78
2019-04-08,GOOGL,3014.15,3028.1,2993.37,3010.73,799839,3010.73
2019-04-09,GOOGL,3035.57,3078.54,2973.06,3025.8,1374255,3025.8
2019-04-10,GOOGL,2960.41,3015.72,2894.23,2954.98,1093531,2954.98
2019-04-11,GOOGL,3031.24,3062.26,2971.71,3016.98,1205072,3016.98
2019-04-12,GOOGL,2990.11,3022.13,2949.57,2985.85,1893490,2985.85
2019-04-15,GOOGL,2995.18,3053.23,2989.48,3021.36,748434,3021.36
2019-04-16,GOOGL,2938.67,3014.27,2908.51,2961.39,1418788,2961.39
2019-04-17,GOOGL,2999.84,3050.52,2937.61,2994.06,1193311,2994.06
2019-04-18,GOOGL,3013.63,3095.12,2959.38,3027.25,1050143,3027.25
2019-04-19,GOOGL,3021.13,3082.84,3010.65,3046.74,1709881,3046.74
2019-04-22,GOOGL,2995.24,3060.64,2938.29,2999.47,1705617,2999.47
2019-04-23,GOOGL,3015.56,3061.17,2963.41,3012.29,821786,3012.29
2019-04-24,GOOGL,2946.48,3023.59,2889.62,2956.61,1115672,2956.61
2019-04-25,GOOGL,2958.46,2991.3,2899.66,2945.48,1342866,2945.48
2019-04-26,GOOGL,3003.82,3041.19,2949.22,2995.21,1075858,2995.21
2019-04-29,GOOGL,3024.31,3084.7,2984.21,3034.46,1516386,3034.46
2019-04-30,GOOGL,3051.49,3096.7,2975.34,3036.02,1342855,3036.02
2019-05-01,GOOGL,2998.74,3062.48,2917.21,2989.85,2497639,2989.85
2019-05-02,GOOGL,3030.02,3041.27,3002.16,3021.71,650645,3021.71
2019-05-03,GOOGL,3026.7,3041.82,3005.12,3023.47,1142646,3023.47
2019-05-06,GOOGL,2885.6,2983.29,2844.86,2914.08,834369,2914.08
2019-05-07,GOOGL,2963.2,2997.64,2905.56,2951.6,1528007,2951.6
2019-05-08,GOOGL,2943.94,3002.31,2900.21,2951.26,628419,2951.26
2019-05-09,GOOGL,3036.04,3053.49,2965.32,3009.4,1378294,3009.4
2019-05-10,GOOGL,2976.74,2978.26,2937.6,2957.93,932675,2957.93
2019-05-13,GOOGL,2817.04,2869.37,2754.85,2812.11,894631,2812.11
2019-05-14,GOOGL,2811.46,2881.81,2769.11,2825.46,672819,2825.46
2019-05-15,GOOGL,2822.62,2871.34,2807.55,2839.45,996298,2839.45
2019-05-16,GOOGL,2755.59,2795.17,2733.66,2764.42,1851732,2764.42
2019-05-17,GOOGL,2720.94,2781.44,2662.99,2722.22,1187970,2722.22
2019-05-20,GOOGL,2834.07,2864.03,2827.33,2845.68,1542483,2845.68
2019-05-21,GOOGL,2833.41,2896.65,2768.49,2832.57,2335388,2832.57
2019-05-22,GOOGL,2847.49,2895.72,2837.62,2866.67,1333522,2866.67
2019-05-23,GOOGL,2864.87,2885.6,2789.91,2837.75,959638,2837.75
2019-05-24,GOOGL,2723.64,2810.28,2680.05,2745.16,1446609,2745.16
2019-05-27,GOOGL,2762.1,2789.27,2687.61,2738.44,965222,2738.44
2019-05-28,GOOGL,2750.13,2763.81,2691.32,2727.57,980740,2727.57
2019-05-29,GOOGL,2712.28,2761.85,2659.97,2710.91,653354,2710.91
2019-05-30,GOOGL,2718.85,2738.83,2674.52,2706.68,1738155,2706.68
2019-05-31,GOOGL,2715.41,2747.56,2690.21,2718.89,1028313,2718.89
2019-06-03,GOOGL,2720.16,2780.75,2645.45,2713.1,1290669,2713.1
2019-06-04,GOOGL,2651.03,2712.74,2606.27,2659.51,792895,2659.51
2019-06-05,GOOGL,2670.34,2728.98,2633.03,2681.0,1428608,2681.0
2019-06-06,GOOGL,2603.45,2630.85,2567.91,2599.38,884745,2599.38
2019-06-07,GOOGL,2516.08,2531.23,2501.12,2516.17,1133871,2516.17
2019-06-10,GOOGL,2550.85,2561.12,2532.49,2546.8,1704807,2546.8
2019-06-11,GOOGL,2557.29,2609.55,2526.94,2568.24,1646456,2568.24
2019-06-12,GOOGL,2559.76,2618.53,2514.64,2566.59,1189472,2566.59
2019-06-13,GOOGL,2489.7,2550.13,2471.06,2510.6,591596,2510.6
2019-06-14,GOOGL,2460.76,2537.17,2428.83,2483.0,3972699,2483.0
2019-06-17,GOOGL,2461.06,2487.27,2459.23,2473.25,2412503,2473.25
2019-06-18,GOOGL,2391.02,2441.3,2381.81,2411.56,1602222,2411.56
2019-06-19,GOOGL,2364.97,2407.08,2360.63,2383.86,887843,2383.86
2019-06-20,GOOGL,2424.6,2443.13,2375.92,2409.52,1146695,2409.52
2019-06-21,GOOGL,2443.11,2481.75,2443.11,2465.85,965560,2465.85
2019-06-24,GOOGL,2457.82,2509.03,2391.02,2450.03,1989461,2450.03
2019-06-25,GOOGL,2469.25,2504.01,2457.06,2480.54,1332854,2480.54
2019-06-26,GOOGL,2424.26,2462.8,2349.96,2406.38,876916,2406.38
2019-06-27,GOOGL,2431.83,2465.45,2399.68,2432.56,994037,2432.56
2019-06-28,GOOGL,2392.78,2461.48,2342.77,2402.13,1879107,2402.13
2019-07-01,GOOGL,2415.48,2453.45,2375.79,2414.62,2275866,2414.62
2019-07-02,GOOGL,2400.05,2462.54,2348.91,2405.73,2211462,2405.73
2019-07-03,GOOGL,2460.92,2470.31,2445.21,2457.76,1624393,2457.76
2019-07-04,GOOGL,2405.58,2472.67,2375.87,2424.27,1084665,2424.27
2019-07-05,GOOGL,2473.75,2505.89,2392.92,2449.4,328150,2449.4
2019-07-08,GOOGL,2435.51,2458.15,2420.13,2439.14,1351460,2439.14
2019-07-09,GOOGL,2426.24,2450.48,2416.78,2433.63,1199122,2433.63
2019-07-10,GOOGL,2437.35,2459.89,2394.4,2427.14,1269108,2427.14
2019-07-11,GOOGL,2388.65,2451.87,2338.47,2395.17,1226151,2395.17
2019-07-12,GOOGL,2411.25,2433.24,2357.32,2395.28,705969,2395.28
2019-07-15,GOOGL,2391.35,2430.75,2356.32,2393.54,1499729,2393.54
2019-07-16,GOOGL,2414.0,2422.25,2384.64,2403.45,1545284,2403.45
2019-07-17,GOOGL,2388.45,2419.43,2388.45,2407.35,1576578,2407.35
2019-07-18,GOOGL,2455.83,2490.66,2387.24,2438.95,1752340,2438.95
2019-07-19,GOOGL,2487.6,2492.64,2459.21,2475.93,1527973,2475.93
2019-07-22,GOOGL,2421.28,2478.37,2392.27,2435.32,1018478,2435.32
2019-07-23,GOOGL,2452.55,2527.61,2412.54,2470.08,1166475,2470.08
2019-07-24,GOOGL,2415.39,2446.53,2402.06,2424.29,1244546,2424.29
2019-07-25,GOOGL,2471.18,2492.68,2403.06,2447.87,1252825,2447.87
2019-07-26,GOOGL,2460.91,2489.19,2456.68,2472.94,1788913,2472.94
2019-07-29,GOOGL,2397.0,2440.07,2358.14,2399.11,1552379,2399.11
2019-07-30,GOOGL,2380.74,2423.23,2380.74,2403.33,2754563,2403.33
2019-07-31,GOOGL,2381.13,2433.08,2338.98,2386.03,2900575,2386.03
2019-08-01,GOOGL,2361.25,2383.88,2331.89,2357.88,1238847,2357.88
2019-08-02,GOOGL,2431.9,2444.44,2375.67,2410.06,258634,2410.06
2019-08-05,GOOGL,2386.43,2426.16,2345.1,2385.63,1968072,2385.63
2019-08-06,GOOGL,2370.72,2375.54,2335.84,2355.69,966736,2355.69
2019-08-07,GOOGL,2361.41,2405.97,2312.4,2359.18,870861,2359.18
2019-08-08,GOOGL,2363.94,2412.23,2359.48,2385.86,1023208,2385.86
2019-08-09,GOOGL,2372.29,2424.55,2337.65,2381.1,1003671,2381.1
2019-08-12,GOOGL,2430.28,2446.43,2406.8,2426.61,1533004,2426.61
2019-08-13,GOOGL,2470.04,2493.91,2402.05,2447.98,643101,2447.98
2019-08-14,GOOGL,2381.77,2382.67,2346.89,2364.78,779761,2364.78
2019-08-15,GOOGL,2332.73,2377.15,2313.79,2345.47,1376556,2345.47
2019-08-16,GOOGL,2312.1,2348.23,2301.99,2325.11,1539563,2325.11
2019-08-19,GOOGL,2329.64,2390.45,2296.85,2343.65,1551059,2343.65
2019-08-20,GOOGL,2266.87,2270.89,2224.85,2247.87,875909,2247.87
2019-08-21,GOOGL,2358.6,2395.1,2289.07,2342.08,811407,2342.08
2019-08-22,GOOGL,2375.7,2416.67,2308.76,2362.71,979872,2362.71
2019-08-23,GOOGL,2363.91,2390.14,2347.84,2368.99,1320843,2368.99
2019-08-26,GOOGL,2415.07,2456.58,2373.14,2414.86,2173877,2414.86
2019-08-27,GOOGL,2506.02,2524.75,2490.87,2507.81,529060,2507.81
2019-08-28,GOOGL,2531.14,2576.33,2511.05,2543.69,1098592,2543.69
2019-08-29,GOOGL,2583.56,2633.07,2533.53,2583.3,704159,2583.3
2019-08-30,GOOGL,2565.1,2636.51,2542.32,2589.41,619665,2589.41
2019-09-02,GOOGL,2565.23,2629.47,2539.05,2584.26,1766683,2584.26
2019-09-03,GOOGL,2585.19,2592.68,2538.04,2565.36,1492080,2565.36
2019-09-04,GOOGL,2545.11,2564.17,2500.55,2532.36,1436335,2532.36
2019-09-05,GOOGL,2501.49,2523.04,2487.67,2505.36,1734522,2505.36
2019-09-06,GOOGL,2453.31,2500.0,2404.94,2452.47,990479,2452.47
2019-09-09,GOOGL,2443.79,2487.1,2413.22,2450.16,1009309,2450.16
2019-09-10,GOOGL,2397.14,2431.39,2339.9,2385.65,2876613,2385.65
2019-09-11,GOOGL,2407.2,2417.48,2369.71,2393.6,1087295,2393.6
2019-09-12,GOOGL,2405.46,2420.35,2365.37,2392.86,1610225,2392.86
2019-09-13,GOOGL,2409.82,2427.17,2371.11,2399.14,1203067,2399.14
2019-09-16,GOOGL,2365.76,2392.95,2365.76,2379.83,572935,2379.83
2019-09-17,GOOGL,2492.5,2530.16,2471.04,2500.6,529654,2500.6
2019-09-18,GOOGL,2554.77,2610.16,2502.46,2556.31,951922,2556.31
2019-09-19,GOOGL,2498.11,2564.11,2449.08,2506.59,1830816,2506.59
2019-09-20,GOOGL,2529.46,2555.3,2477.97,2516.63,1644831,2516.63
2019-09-23,GOOGL,2484.44,2528.12,2457.77,2492.95,1729707,2492.95
2019-09-24,GOOGL,2435.72,2467.26,2435.72,2453.48,808562,2453.48
2019-09-25,GOOGL,2397.23,2456.33,2347.84,2402.08,2290271,2402.08
2019-09-26,GOOGL,2442.63,2442.63,2406.68,2419.41,815759,2419.41
2019-09-27,GOOGL,2380.7,2451.03,2336.63,2393.83,1306630,2393.83
2019-09-30,GOOGL,2437.3,2467.8,2395.89,2431.85,1195041,2431.85
2019-10-01,GOOGL,2468.18,2500.76,2442.24,2471.5,1119376,2471.5
2019-10-02,GOOGL,2505.43,2586.46,2467.77,2527.12,2049833,2527.12
2019-10-03,GOOGL,2492.96,2507.25,2479.88,2493.56,905088,2493.56
2019-10-04,GOOGL,2523.45,2555.08,2471.49,2513.28,699408,2513.28
2019-10-07,GOOGL,2540.21,2580.11,2498.96,2539.54,1209636,2539.54
2019-10-08,GOOGL,2539.79,2544.69,2497.36,2521.03,1022643,2521.03
2019-10-09,GOOGL,2480.25,2524.58,2456.95,2490.77,4633324,2490.77
2019-10-10,GOOGL,2535.28,2602.57,2510.31,2556.44,1572905,2556.44
2019-10-11,GOOGL,2588.87,2616.61,2516.3,2566.46,1018759,2566.46
2019-10-14,GOOGL,2587.09,2606.42,2580.41,2593.41,786531,2593.41
2019-10-15,GOOGL,2564.13,2620.99,2499.45,2560.22,565642,2560.22
2019-10-16,GOOGL,2526.11,2532.26,2490.62,2511.44,796310,2511.44
2019-10-17,GOOGL,2480.59,2513.41,2465.26,2489.34,1256460,2489.34
2019-10-18,GOOGL,2495.82,2510.6,2459.56,2485.08,2123897,2485.08
2019-10-21,GOOGL,2425.97,2457.85,2425.97,2443.79,1879483,2443.79
2019-10-22,GOOGL,2433.87,2462.3,2425.83,2444.07,1315161,2444.07
2019-10-23,GOOGL,2362.66,2438.41,2320.73,2379.57,1054487,2379.57
2019-10-24,GOOGL,2352.49,2364.37,2311.51,2337.94,1336222,2337.94
2019-10-25,GOOGL,2350.7,2381.09,2346.55,2363.82,975179,2363.82
2019-10-28,GOOGL,2397.79,2404.46,2370.37,2387.41,2386116,2387.41
2019-10-29,GOOGL,2394.18,2419.15,2327.12,2373.14,1112539,2373.14
2019-10-30,GOOGL,2336.74,2387.03,2283.85,2335.44,1159265,2335.44
2019-10-31,GOOGL,2299.83,2321.29,2274.69,2297.99,494599,2297.99
2019-11-01,GOOGL,2283.14,2297.3,2272.54,2284.92,1109764,2284.92
2019-11-04,GOOGL,2301.2,2331.09,2287.39,2309.24,1676846,2309.24
2019-11-05,GOOGL,2343.29,2358.8,2330.06,2344.43,782886,2344.43
2019-11-06,GOOGL,2331.29,2342.95,2310.07,2326.51,888725,2326.51
2019-11-07,GOOGL,2306.79,2315.73,2253.45,2284.59,1647742,2284.59
2019-11-08,GOOGL,2315.12,2317.05,2272.99,2295.02,664751,2295.02
2019-11-11,GOOGL,2282.01,2300.3,2230.89,2265.6,1832061,2265.6
2019-11-12,GOOGL,2264.99,2270.13,2224.87,2247.5,969925,2247.5
2019-11-13,GOOGL,2294.81,2350.96,2241.61,2296.29,1027259,2296.29
2019-11-14,GOOGL,2334.84,2381.32,2273.7,2327.51,765497,2327.51
2019-11-15,GOOGL,2352.48,2372.17,2295.91,2334.04,1395900,2334.04
2019-11-18,GOOGL,2282.74,2315.29,2259.99,2287.64,3209998,2287.64
2019-11-19,GOOGL,2317.22,2325.0,2267.03,2296.02,1640367,2296.02
2019-11-20,GOOGL,2332.09,2366.94,2305.1,2336.02,849257,2336.02
2019-11-21,GOOGL,2327.35,2368.07,2277.24,2322.66,1889986,2322.66
2019-11-22,GOOGL,2384.02,2407.37,2340.74,2374.06,1057227,2374.06
2019-11-25,GOOGL,2446.18,2478.0,2370.67,2424.34,2079475,2424.34
2019-11-26,GOOGL,2477.69,2549.89,2430.94,2490.41,1656972,2490.41
2019-11-27,GOOGL,2515.61,2532.62,2473.95,2503.29,369747,2503.29
2019-11-28,GOOGL,2528.66,2568.6,2486.63,2527.61,803072,2527.61
2019-11-29,GOOGL,2574.19,2604.01,2568.31,2586.16,1750804,2586.16
2019-12-02,GOOGL,2619.86,2628.92,2581.97,2605.45,1275048,2605.45
2019-12-03,GOOGL,2588.04,2619.65,2551.03,2585.34,796776,2585.34
2019-12-04,GOOGL,2575.82,2590.98,2544.12,2567.55,931355,2567.55
2019-12-05,GOOGL,2568.94,2636.16,2519.98,2578.07,559801,2578.07
2019-12-06,GOOGL,2525.12,2546.7,2505.44,2526.07,1158321,2526.07
2019-12-09,GOOGL,2526.89,2556.55,2485.39,2520.97,2905476,2520.97
2019-12-10,GOOGL,2561.41,2610.21,2522.37,2566.29,1655817,2566.29
2019-12-11,GOOGL,2463.6,2525.24,2431.86,2478.55,2882011,2478.55
2019-12-12,GOOGL,2564.3,2573.01,2508.67,2540.84,1707927,2540.84
2019-12-13,GOOGL,2588.18,2645.5,2529.67,2587.59,1809975,2587.59
2019-12-16,GOOGL,2581.34,2611.37,2527.27,2569.32,2643101,2569.32
2019-12-17,GOOGL,2587.85,2628.21,2556.71,2592.46,1395463,2592.46
2019-12-18,GOOGL,2585.78,2609.75,2576.84,2593.3,1113413,2593.3
2019-12-19,GOOGL,2640.65,2683.37,2607.74,2645.56,1813728,2645.56
2019-12-20,GOOGL,2683.33,2745.78,2630.65,2688.21,2146540,2688.21
2019-12-23,GOOGL,2631.7,2674.84,2583.92,2629.38,990382,2629.38
2019-12-24,GOOGL,2657.23,2712.39,2597.46,2654.93,899149,2654.93
2019-12-25,GOOGL,2646.77,2686.31,2607.54,2646.92,1268536,2646.92
2019-12-26,GOOGL,2631.79,2670.69,2631.62,2651.16,1673506,2651.16
2019-12-27,GOOGL,2620.95,2634.98,2607.34,2621.16,1651291,2621.16
2019-12-30,GOOGL,2678.4,2726.07,2666.41,2696.24,678856,2696.24
2019-12-31,GOOGL,2721.73,2794.22,2690.24,2742.23,2577871,2742.23
2020-01-01,GOOGL,2734.16,2767.1,2654.31,2710.7,928537,2710.7
2020-01-02,GOOGL,2659.73,2683.12,2625.18,2654.15,1079281,2654.15
2020-01-03,GOOGL,2646.96,2677.89,2599.2,2638.54,836323,2638.54
2020-01-06,GOOGL,2652.45,2693.35,2622.0,2657.67,3531254,2657.67
2020-01-07,GOOGL,2690.46,2703.89,2633.38,2668.63,1322005,2668.63
2020-01-08,GOOGL,2730.93,2749.64,2697.2,2723.42,853791,2723.42
2020-01-09,GOOGL,2773.66,2780.13,2737.49,2758.81,1695352,2758.81
2020-01-10,GOOGL,2795.34,2827.74,2777.67,2802.7,1632276,2802.7
2020-01-13,GOOGL,2844.09,2844.09,2800.96,2818.17,1113191,2818.17
2020-01-14,GOOGL,2774.63,2781.67,2732.25,2756.96,1679614,2756.96
2020-01-15,GOOGL,2768.55,2768.55,2734.84,2749.09,862607,2749.09
2020-01-16,GOOGL,2778.54,2845.95,2747.81,2796.88,985263,2796.88
2020-01-17,GOOGL,2782.53,2827.0,2763.67,2795.33,536995,2795.33
2020-01-20,GOOGL,2806.61,2887.65,2749.74,2818.69,706622,2818.69
2020-01-21,GOOGL,2792.26,2830.01,2780.22,2805.12,2472856,2805.12
2020-01-22,GOOGL,2779.64,2792.92,2727.14,2760.03,2313804,2760.03
2020-01-23,GOOGL,2729.54,2788.83,2721.84,2755.33,1231997,2755.33
2020-01-24,GOOGL,2746.26,2784.06,2746.26,2769.74,2333791,2769.74
2020-01-27,GOOGL,2729.19,2801.31,2681.86,2741.58,1125572,2741.58
2020-01-28,GOOGL,2715.61,2747.42,2715.61,2732.01,1088670,2732.01
2020-01-29,GOOGL,2677.54,2756.06,2627.9,2691.98,1227434,2691.98
2020-01-30,GOOGL,2757.7,2803.99,2678.75,2741.37,1141511,2741.37
2020-01-31,GOOGL,2732.67,2772.1,2686.35,2729.23,1101026,2729.23
2020-02-03,GOOGL,2766.55,2838.52,2749.82,2794.17,1895875,2794.17
2020-02-04,GOOGL,2860.09,2915.9,2812.36,2864.13,1274272,2864.13
2020-02-05,GOOGL,2855.93,2897.65,2824.75,2861.2,1595702,2861.2
2020-02-06,GOOGL,2794.43,2866.71,2765.64,2816.17,1812802,2816.17
2020-02-07,GOOGL,2734.07,2740.54,2708.41,2724.47,1401573,2724.47
2020-02-10,GOOGL,2672.54,2677.97,2645.59,2661.78,814006,2661.78
2020-02-11,GOOGL,2616.12,2641.46,2567.78,2604.62,698496,2604.62
2020-02-12,GOOGL,2675.6,2706.02,2620.83,2663.43,1273582,2663.43
2020-02-13,GOOGL,2642.4,2729.83,2608.35,2669.09,1120549,2669.09
2020-02-14,GOOGL,2710.9,2710.9,2667.46,2686.51,1242689,2686.51
2020-02-17,GOOGL,2609.75,2649.09,2537.81,2593.45,1192318,2593.45
2020-02-18,GOOGL,2565.47,2568.32,2521.49,2544.91,3372826,2544.91
2020-02-19,GOOGL,2556.97,2615.25,2548.73,2581.99,704850,2581.99
2020-02-20,GOOGL,2617.08,2623.97,2565.17,2594.57,541367,2594.57
2020-02-21,GOOGL,2605.21,2622.83,2555.5,2589.17,1370632,2589.17
2020-02-24,GOOGL,2631.01,2634.32,2592.45,2613.38,1032262,2613.38
2020-02-25,GOOGL,2661.59,2723.86,2642.97,2683.42,1361720,2683.42
2020-02-26,GOOGL,2687.44,2730.93,2618.41,2674.67,1515696,2674.67
2020-02-27,GOOGL,2703.0,2715.41,2641.32,2678.37,2005640,2678.37
2020-02-28,GOOGL,2696.96,2727.17,2647.56,2687.37,656673,2687.37
2020-03-02,GOOGL,2796.92,2854.35,2731.6,2792.97,960438,2792.97
2020-03-03,GOOGL,2725.53,2753.11,2649.8,2701.45,1424507,2701.45
2020-03-04,GOOGL,2728.77,2772.34,2691.43,2731.89,1633144,2731.89
2020-03-05,GOOGL,2733.03,2755.31,2699.92,2727.62,2885509,2727.62
2020-03-06,GOOGL,2751.91,2815.71,2690.72,2753.21,1758749,2753.21
2020-03-09,GOOGL,2748.74,2770.22,2680.07,2725.15,1173048,2725.15
2020-03-10,GOOGL,2700.66,2749.42,2698.09,2723.75,840420,2723.75
2020-03-11,GOOGL,2755.75,2784.29,2727.07,2755.68,957533,2755.68
2020-03-12,GOOGL,2908.03,2958.22,2836.18,2897.2,946712,2897.2
2020-03-13,GOOGL,2952.84,2952.97,2918.43,2935.7,1559577,2935.7
2020-03-16,GOOGL,2901.73,2968.88,2824.95,2896.92,1329922,2896.92
2020-03-17,GOOGL,2901.66,2901.66,2856.23,2878.13,706707,2878.13
2020-03-18,GOOGL,2883.36,2917.9,2798.3,2858.1,1007992,2858.1
2020-03-19,GOOGL,2753.7,2813.73,2742.09,2777.91,1704617,2777.91
2020-03-20,GOOGL,2758.63,2805.06,2723.0,2764.03,1381246,2764.03
2020-03-23,GOOGL,2770.73,2860.65,2734.13,2797.39,1506485,2797.39
2020-03-24,GOOGL,2732.33,2778.03,2705.33,2741.68,1398625,2741.68
2020-03-25,GOOGL,2790.88,2832.74,2744.9,2788.82,2299964,2788.82
2020-03-26,GOOGL,2834.53,2834.53,2794.61,2811.43,1318821,2811.43
2020-03-27,GOOGL,2798.62,2798.62,2765.33,2779.36,1028305,2779.36
2020-03-30,GOOGL,2753.16,2801.27,2746.37,2773.82,831952,2773.82
2020-03-31,GOOGL,2823.28,2899.42,2793.47,2846.45,1325997,2846.45
2020-04-01,GOOGL,2885.98,2902.23,2859.45,2880.84,452051,2880.84
2020-04-02,GOOGL,2883.88,2902.99,2861.06,2882.02,1114723,2882.02
2020-04-03,GOOGL,2858.45,2909.83,2833.9,2871.87,1105155,2871.87
2020-04-06,GOOGL,2899.15,2927.82,2824.52,2876.17,695261,2876.17
2020-04-07,GOOGL,2877.88,2908.4,2798.59,2853.49,827799,2853.49
2020-04-08,GOOGL,2754.37,2783.4,2736.1,2759.75,1658949,2759.75
2020-04-09,GOOGL,2874.45,2874.45,2833.39,2852.19,1316012,2852.19
2020-04-10,GOOGL,2853.43,2928.16,2791.97,2860.06,1249866,2860.06
2020-04-13,GOOGL,2892.76,2908.53,2849.72,2879.12,1356435,2879.12
