Date,Ticker,Open,High,Low,Close,Volume,Adj_Close
2019-02-21,AMZN,3708.89,3754.31,3652.09,3703.2,4812966,3703.2
2019-02-22,AMZN,3673.62,3690.46,3596.83,3643.64,4651169,3643.64
2019-02-25,AMZN,3751.08,3786.26,3664.85,3725.56,5467743,3725.56
2019-02-26,AMZN,3707.05,3737.03,3664.22,3700.62,3374398,3700.62
2019-02-27,AMZN,3748.84,3782.8,3733.35,3758.07,3437349,3758.07
2019-02-28,AMZN,3763.86,3816.04,3763.86,3795.21,5530100,3795.21
2019-03-01,AMZN,3735.19,3774.93,3699.99,3737.46,2335765,3737.46
2019-03-04,AMZN,3717.53,3724.15,3673.61,3698.88,1697584,3698.88
2019-03-05,AMZN,3776.16,3831.15,3742.34,3786.74,3363495,3786.74
2019-03-06,AMZN,3715.19,3811.37,3658.54,3734.95,5804559,3734.95
2019-03-07,AMZN,3776.36,3816.42,3671.7,3744.06,4430525,3744.06
2019-03-08,AMZN,3716.13,3755.96,3628.81,3692.39,5636204,3692.39
2019-03-11,AMZN,3682.43,3753.24,3591.3,3672.27,1785639,3672.27
2019-03-12,AMZN,3643.25,3708.96,3630.86,3669.91,4538030,3669.91
2019-03-13,AMZN,3593.53,3701.4,3537.08,3619.24,5195745,3619.24
2019-03-14,AMZN,3529.64,3604.07,3511.68,3557.88,2330249,3557.88
2019-03-15,AMZN,3585.25,3623.49,3530.36,3576.93,5646960,3576.93
2019-03-18,AMZN,3496.52,3569.8,3477.43,3523.61,3825490,3523.61
2019-03-19,AMZN,3497.02,3497.4,3449.04,3473.22,13664880,3473.22
2019-03-20,AMZN,3449.33,3499.37,3331.93,3415.65,1674307,3415.65
2019-03-21,AMZN,3402.39,3438.01,3385.0,3411.51,6916709,3411.51
2019-03-22,AMZN,3467.39,3511.62,3429.59,3470.6,3416549,3470.6
2019-03-25,AMZN,3581.78,3607.29,3526.07,3566.68,2094748,3566.68
2019-03-26,AMZN,3551.82,3551.82,3498.17,3521.04,3239802,3521.04
2019-03-27,AMZN,3689.53,3690.13,3631.23,3660.68,4469542,3660.68
2019-03-28,AMZN,3563.93,3616.95,3563.93,3595.75,6057402,3595.75
2019-03-29,AMZN,3642.99,3707.04,3627.48,3667.26,7965184,3667.26
2019-04-01,AMZN,3639.04,3701.47,3539.75,3620.61,7064283,3620.61
2019-04-02,AMZN,3578.43,3606.99,3522.93,3564.96,2718666,3564.96
2019-04-03,AMZN,3492.34,3544.45,3491.86,3518.15,6286221,3518.15
2019-04-04,AMZN,3515.64,3578.47,3452.52,3515.49,4677708,3515.49
2019-04-05,AMZN,3573.01,3641.64,3464.47,3553.05,3078532,3553.05
2019-04-08,AMZN,3576.6,3631.53,3562.13,3596.83,3674915,3596.83
2019-04-09,AMZN,3563.16,3574.35,3499.43,3536.89,3011256,3536.89
2019-04-10,AMZN,3444.03,3560.02,3390.18,3475.1,4059790,3475.1
2019-04-11,AMZN,3438.17,3448.19,3389.56,3418.88,2987482,3418.88
2019-04-12,AMZN,3420.58,3464.63,3360.72,3412.67,2651423,3412.67
2019-04-15,AMZN,3387.86,3433.73,3367.12,3400.43,4844974,3400.43
2019-04-16,AMZN,3358.16,3422.45,3264.33,3343.39,5143771,3343.39
2019-04-17,AMZN,3379.26,3443.05,3277.52,3360.29,3710829,3360.29
2019-04-18,AMZN,3531.0,3575.16,3426.08,3500.62,6912662,3500.62
2019-04-19,AMZN,3460.44,3508.81,3430.42,3469.61,3604280,3469.61
2019-04-22,AMZN,3456.1,3488.3,3398.29,3443.29,3543746,3443.29
2019-04-23,AMZN,3485.95,3513.06,3444.56,3478.81,5209531,3478.81
2019-04-24,AMZN,3446.38,3523.23,3366.05,3444.64,3793632,3444.64
2019-04-25,AMZN,3514.25,3568.24,3405.81,3487.02,4138003,3487.02
2019-04-26,AMZN,3408.65,3488.92,3396.81,3442.86,1459536,3442.86
2019-04-29,AMZN,3543.45,3623.49,3494.44,3558.96,4026821,3558.96
2019-04-30,AMZN,3584.53,3611.56,3552.02,3581.79,1925943,3581.79
2019-05-01,AMZN,3519.91,3591.24,3494.18,3542.71,2454478,3542.71
2019-05-02,AMZN,3534.62,3567.83,3444.21,3506.02,2344718,3506.02
2019-05-03,AMZN,3484.66,3518.55,3430.25,3474.4,2635996,3474.4
2019-05-06,AMZN,3560.41,3605.28,3518.7,3561.99,3211547,3561.99
2019-05-07,AMZN,3504.14,3504.14,3464.74,3482.22,3292665,3482.22
2019-05-08,AMZN,3437.87,3513.81,3368.69,3441.25,5217427,3441.25
2019-05-09,AMZN,3411.27,3484.92,3329.64,3407.28,4372126,3407.28
2019-05-10,AMZN,3373.07,3490.05,3323.86,3406.95,1869861,3406.95
2019-05-13,AMZN,3381.9,3456.74,3325.27,3391.01,4135516,3391.01
2019-05-14,AMZN,3277.96,3354.57,3249.07,3301.82,4543040,3301.82
2019-05-15,AMZN,3291.19,3312.81,3244.7,3278.76,3507374,3278.76
2019-05-16,AMZN,3272.13,3355.29,3191.71,3273.5,3903759,3273.5
2019-05-17,AMZN,3224.47,3291.68,3182.94,3237.31,4316385,3237.31
2019-05-20,AMZN,3276.08,3339.24,3217.14,3278.19,5431059,3278.19
2019-05-21,AMZN,3314.16,3395.69,3271.36,3333.52,2130469,3333.52
2019-05-22,AMZN,3357.75,3402.38,3256.52,3329.45,3627586,3329.45
2019-05-23,AMZN,3314.09,3361.29,3314.09,3343.92,7312818,3343.92
2019-05-24,AMZN,3240.46,3247.2,3186.69,3216.95,7049515,3216.95
2019-05-27,AMZN,3193.98,3251.73,3134.79,3193.26,5621896,3193.26
2019-05-28,AMZN,3259.89,3326.63,3177.67,3252.15,4958108,3252.15
2019-05-29,AMZN,3215.32,3288.45,3167.68,3228.06,7753530,3228.06
2019-05-30,AMZN,3215.85,3228.39,3143.83,3186.11,8614385,3186.11
2019-05-31,AMZN,3305.59,3360.68,3279.46,3320.07,3798713,3320.07
2019-06-03,AMZN,3437.32,3499.02,3363.43,3431.23,2714265,3431.23
2019-06-04,AMZN,3495.03,3529.49,3392.26,3460.88,3590090,3460.88
2019-06-05,AMZN,3560.15,3593.79,3472.66,3533.22,13804195,3533.22
2019-06-06,AMZN,3397.56,3431.86,3358.33,3395.09,2135181,3395.09
2019-06-07,AMZN,3380.77,3426.62,3269.25,3347.93,3313744,3347.93
2019-06-10,AMZN,3333.73,3373.61,3267.11,3320.36,2273266,3320.36
2019-06-11,AMZN,3287.64,3375.72,3238.09,3306.9,4204687,3306.9
2019-06-12,AMZN,3272.3,3308.93,3248.04,3278.49,2472470,3278.49
2019-06-13,AMZN,3121.62,3169.2,3094.78,3131.99,3829728,3131.99
2019-06-14,AMZN,3144.58,3225.37,3083.47,3154.42,1833554,3154.42
2019-06-17,AMZN,3202.64,3205.16,3166.92,3186.04,5120963,3186.04
2019-06-18,AMZN,3285.39,3329.87,3229.86,3279.86,6522335,3279.86
2019-06-19,AMZN,3204.38,3281.59,3186.93,3234.26,3430537,3234.26
2019-06-20,AMZN,3208.63,3248.36,3120.82,3184.59,3789531,3184.59
2019-06-21,AMZN,3022.85,3067.48,3002.9,3035.19,3746909,3035.19
2019-06-24,AMZN,3049.78,3049.78,2991.43,3019.76,4300187,3019.76
2019-06-25,AMZN,3097.6,3141.92,2997.51,3069.72,3939392,3069.72
2019-06-26,AMZN,3063.42,3086.57,2986.76,3036.67,5438705,3036.67
2019-06-27,AMZN,3176.36,3179.11,3134.32,3156.71,6550294,3156.71
2019-06-28,AMZN,3125.2,3170.6,3114.91,3142.76,2888293,3142.76
2019-07-01,AMZN,3153.73,3230.39,3072.96,3151.68,3534468,3151.68
2019-07-02,AMZN,3058.91,3103.28,3048.45,3075.87,5737032,3075.87
2019-07-03,AMZN,3077.53,3145.61,3039.17,3092.39,2265117,3092.39
2019-07-04,AMZN,2991.34,3024.72,2944.71,2984.72,1818488,2984.72
2019-07-05,AMZN,2995.03,3091.44,2954.13,3022.79,4379001,3022.79
2019-07-08,AMZN,3091.8,3124.61,3001.46,3063.04,4878476,3063.04
2019-07-09,AMZN,3165.78,3192.68,3086.32,3139.5,2996288,3139.5
2019-07-10,AMZN,3075.61,3099.04,3066.88,3082.96,3173496,3082.96
2019-07-11,AMZN,3093.42,3162.34,3022.59,3092.47,2951216,3092.47
2019-07-12,AMZN,3122.48,3168.01,3081.19,3124.6,2827871,3124.6
2019-07-15,AMZN,3174.24,3224.61,3075.72,3150.16,5278767,3150.16
2019-07-16,AMZN,3113.76,3148.32,3055.81,3102.06,2494516,3102.06
2019-07-17,AMZN,2958.71,3028.02,2915.77,2971.89,3596946,2971.89
2019-07-18,AMZN,2987.9,3010.18,2971.97,2991.08,2784754,2991.08
2019-07-19,AMZN,2979.2,3042.82,2924.06,2983.44,2234860,2983.44
2019-07-22,AMZN,2980.85,2988.45,2918.98,2953.72,5665332,2953.72
2019-07-23,AMZN,2975.73,3031.2,2959.15,2995.18,3249055,2995.18
2019-07-24,AMZN,2968.75,3015.39,2968.75,2993.32,4313158,2993.32
2019-07-25,AMZN,2945.88,2946.83,2900.42,2923.63,2188166,2923.63
2019-07-26,AMZN,2846.67,2848.87,2799.65,2824.26,2972842,2824.26
2019-07-29,AMZN,2788.55,2799.98,2735.96,2767.97,5412599,2767.97
2019-07-30,AMZN,2890.98,2956.36,2824.33,2890.34,11259395,2890.34
2019-07-31,AMZN,2938.1,2964.96,2892.53,2928.74,1814496,2928.74
2019-08-01,AMZN,2942.98,2996.53,2881.98,2939.26,3690829,2939.26
2019-08-02,AMZN,2904.98,2949.71,2904.98,2930.21,4717158,2930.21
2019-08-05,AMZN,2923.33,2966.82,2868.66,2917.74,3126312,2917.74
2019-08-06,AMZN,2951.26,3023.87,2936.63,2980.25,5618715,2980.25
2019-08-07,AMZN,2944.26,3027.17,2882.04,2954.6,2828089,2954.6
2019-08-08,AMZN,3011.82,3051.47,2920.54,2986.01,4253888,2986.01
2019-08-09,AMZN,2956.26,3009.73,2926.06,2967.9,3246136,2967.9
2019-08-12,AMZN,3100.99,3136.98,3010.93,3073.95,6514736,3073.95
2019-08-13,AMZN,3100.31,3143.49,3088.28,3115.89,3051851,3115.89
2019-08-14,AMZN,3175.31,3238.91,3135.35,3187.13,3474827,3187.13
2019-08-15,AMZN,3162.47,3174.85,3133.89,3154.37,5839060,3154.37
2019-08-16,AMZN,3232.46,3254.1,3177.17,3215.63,2651376,3215.63
2019-08-19,AMZN,3198.28,3228.63,3167.75,3198.19,4111526,3198.19
2019-08-20,AMZN,3229.63,3267.25,3143.03,3205.14,1929538,3205.14
2019-08-21,AMZN,3271.13,3350.36,3252.62,3301.49,2588609,3301.49
2019-08-22,AMZN,3268.07,3305.59,3175.82,3240.71,4660612,3240.71
2019-08-23,AMZN,3233.44,3302.99,3203.4,3253.2,2691275,3253.2
2019-08-26,AMZN,3304.77,3304.77,3257.49,3279.56,3217051,3279.56
2019-08-27,AMZN,3304.46,3376.28,3245.77,3311.03,4872118,3311.03
2019-08-28,AMZN,3306.75,3356.05,3213.72,3284.89,3172817,3284.89
2019-08-29,AMZN,3422.94,3489.93,3332.53,3411.23,5559072,3411.23
2019-08-30,AMZN,3311.66,3388.06,3278.47,3333.26,4360381,3333.26
2019-09-02,AMZN,3451.21,3491.3,3353.9,3422.6,4761523,3422.6
2019-09-03,AMZN,3481.13,3569.06,3428.81,3498.94,6571095,3498.94
2019-09-04,AMZN,3602.88,3650.8,3592.02,3621.41,4545890,3621.41
2019-09-05,AMZN,3542.13,3549.17,3490.85,3520.01,7402614,3520.01
2019-09-06,AMZN,3438.72,3488.28,3438.72,3466.04,5759204,3466.04
2019-09-09,AMZN,3541.25,3601.64,3520.46,3561.05,3244344,3561.05
2019-09-10,AMZN,3443.64,3493.22,3393.56,3443.39,6709695,3443.39
2019-09-11,AMZN,3367.99,3429.38,3262.37,3345.87,4445270,3345.87
2019-09-12,AMZN,3293.83,3362.4,3272.04,3317.22,3415836,3317.22
2019-09-13,AMZN,3332.5,3394.33,3264.32,3329.33,4471163,3329.33
2019-09-16,AMZN,3441.25,3491.43,3362.11,3426.77,6241528,3426.77
2019-09-17,AMZN,3440.64,3447.05,3384.95,3416.0,4798543,3416.0
2019-09-18,AMZN,3408.88,3408.88,3358.59,3379.44,8291670,3379.44
2019-09-19,AMZN,3418.43,3453.19,3344.96,3399.08,6177456,3399.08
2019-09-20,AMZN,3439.06,3493.74,3363.41,3428.58,4931081,3428.58
2019-09-23,AMZN,3451.98,3542.86,3370.27,3456.57,2653467,3456.57
2019-09-24,AMZN,3419.42,3488.1,3404.21,3446.16,3722521,3446.16
2019-09-25,AMZN,3341.57,3403.91,3251.32,3327.62,4116321,3327.62
2019-09-26,AMZN,3305.98,3315.1,3232.34,3273.72,5285392,3273.72
2019-09-27,AMZN,3375.03,3422.23,3296.01,3359.12,5161501,3359.12
2019-09-30,AMZN,3338.5,3428.28,3313.9,3371.09,4280674,3371.09
2019-10-01,AMZN,3351.95,3372.52,3331.89,3352.2,4197270,3352.2
2019-10-02,AMZN,3428.84,3443.47,3398.53,3421.0,5336004,3421.0
2019-10-03,AMZN,3365.46,3370.9,3334.59,3352.74,2837319,3352.74
2019-10-04,AMZN,3354.48,3381.27,3298.33,3339.8,7881361,3339.8
2019-10-07,AMZN,3352.61,3415.41,3282.03,3348.72,1763724,3348.72
2019-10-08,AMZN,3304.46,3350.94,3294.75,3322.84,7159628,3322.84
2019-10-09,AMZN,3358.95,3386.49,3272.51,3329.5,3928352,3329.5
2019-10-10,AMZN,3331.95,3354.66,3283.13,3318.9,5973459,3318.9
2019-10-11,AMZN,3219.92,3304.73,3169.17,3236.95,4626638,3236.95
2019-10-14,AMZN,3236.61,3316.26,3180.05,3248.15,4593802,3248.15
2019-10-15,AMZN,3198.77,3237.06,3106.95,3172.01,4992796,3172.01
2019-10-16,AMZN,3206.74,3231.39,3132.76,3182.08,5528497,3182.08
2019-10-17,AMZN,3256.19,3297.26,3227.5,3262.38,3507003,3262.38
2019-10-18,AMZN,3216.55,3315.32,3177.74,3246.53,6050942,3246.53
2019-10-21,AMZN,3150.67,3207.11,3150.67,3179.38,2592197,3179.38
2019-10-22,AMZN,3159.01,3206.97,3138.47,3172.72,3991480,3172.72
2019-10-23,AMZN,3134.22,3153.28,3099.02,3126.15,5588340,3126.15
2019-10-24,AMZN,3165.7,3218.79,3101.96,3160.38,5955417,3160.38
2019-10-25,AMZN,3161.0,3211.59,3093.53,3152.56,4809580,3152.56
2019-10-28,AMZN,3265.83,3310.4,3193.01,3251.7,3417596,3251.7
2019-10-29,AMZN,3289.17,3365.33,3276.9,3321.12,5725772,3321.12
2019-10-30,AMZN,3286.44,3335.8,3286.44,3312.6,3060406,3312.6
2019-10-31,AMZN,3346.74,3434.12,3278.23,3356.18,8059552,3356.18
2019-11-01,AMZN,3310.12,3383.64,3282.62,3333.13,3866795,3333.13
2019-11-04,AMZN,3307.46,3379.63,3291.96,3335.8,2160725,3335.8
2019-11-05,AMZN,3324.13,3370.4,3259.18,3314.79,2480402,3314.79
2019-11-06,AMZN,3382.67,3391.24,3331.7,3361.47,4070442,3361.47
2019-11-07,AMZN,3467.38,3476.34,3423.55,3449.95,4230095,3449.95
2019-11-08,AMZN,3522.76,3546.45,3454.67,3500.56,8794768,3500.56
2019-11-11,AMZN,3571.61,3593.78,3525.83,3559.81,2640305,3559.81
2019-11-12,AMZN,3637.16,3655.91,3584.34,3620.12,4063640,3620.12
2019-11-13,AMZN,3640.22,3740.47,3573.35,3656.91,2618301,3656.91
2019-11-14,AMZN,3618.69,3639.31,3527.4,3583.36,3284559,3583.36
2019-11-15,AMZN,3672.04,3749.67,3641.25,3695.46,7845053,3695.46
2019-11-18,AMZN,3796.37,3889.92,3746.43,3818.18,2538973,3818.18
2019-11-19,AMZN,3786.8,3894.24,3711.46,3802.85,5058709,3802.85
2019-11-20,AMZN,3814.19,3814.19,3750.9,3778.27,4680745,3778.27
2019-11-21,AMZN,3858.18,3903.67,3738.07,3820.87,3961512,3820.87
2019-11-22,AMZN,3882.43,3924.05,3795.28,3859.67,4923742,3859.67
2019-11-25,AMZN,3856.31,3876.86,3815.91,3846.38,2515033,3846.38
2019-11-26,AMZN,3763.02,3802.67,3720.35,3761.51,7758766,3761.51
2019-11-27,AMZN,3818.59,3838.39,3727.57,3782.98,8638531,3782.98
2019-11-28,AMZN,3836.38,3893.37,3749.5,3821.43,4076082,3821.43
2019-11-29,AMZN,3906.86,3910.57,3834.26,3872.41,10543787,3872.41
2019-12-02,AMZN,3883.27,3958.75,3836.39,3897.57,3409900,3897.57
2019-12-03,AMZN,3866.43,3951.84,3806.81,3879.33,4694854,3879.33
2019-12-04,AMZN,3978.13,4005.3,3894.9,3950.1,7092585,3950.1
2019-12-05,AMZN,3927.83,4043.58,3867.48,3955.53,3329068,3955.53
2019-12-06,AMZN,3958.29,4011.14,3835.46,3923.3,2301761,3923.3
2019-12-09,AMZN,3911.89,3967.68,3854.93,3911.3,2099307,3911.3
2019-12-10,AMZN,3823.33,3883.73,3698.28,3791.0,9121415,3791.0
2019-12-11,AMZN,3766.96,3803.91,3754.69,3779.3,3237121,3779.3
2019-12-12,AMZN,3843.67,3846.54,3807.75,3827.14,3713592,3827.14
2019-12-13,AMZN,3850.03,3899.92,3802.77,3851.35,2563026,3851.35
2019-12-16,AMZN,3969.0,4026.35,3891.58,3958.96,5845254,3958.96
2019-12-17,AMZN,3941.35,4010.31,3871.71,3941.01,2926099,3941.01
2019-12-18,AMZN,4013.63,4034.25,3918.7,3976.48,3286388,3976.48
2019-12-19,AMZN,4049.89,4064.63,4004.14,4034.38,4509122,4034.38
2019-12-20,AMZN,4188.02,4244.35,4173.55,4208.95,2613462,4208.95
2019-12-23,AMZN,4255.31,4313.76,4127.69,4220.73,3724234,4220.73
2019-12-24,AMZN,4125.85,4235.54,4050.29,4142.92,7008881,4142.92
2019-12-25,AMZN,4196.62,4285.17,4129.68,4207.42,4747395,4207.42
2019-12-26,AMZN,4317.31,4431.51,4272.37,4351.94,4214417,4351.94
2019-12-27,AMZN,4362.18,4400.93,4254.19,4327.56,4358989,4327.56
2019-12-30,AMZN,4375.6,4434.21,4354.59,4394.4,3423420,4394.4
2019-12-31,AMZN,4471.85,4554.47,4432.56,4493.52,8888473,4493.52
2020-01-01,AMZN,4615.88,4664.0,4490.81,4577.4,2890505,4577.4
2020-01-02,AMZN,4616.66,4660.87,4516.37,4588.62,4352127,4588.62
2020-01-03,AMZN,4499.61,4556.49,4499.61,4532.14,4188340,4532.14
2020-01-06,AMZN,4550.75,4635.32,4417.41,4526.37,5988250,4526.37
2020-01-07,AMZN,4602.45,4664.7,4464.79,4564.75,6218718,4564.75
2020-01-08,AMZN,4601.73,4688.24,4593.47,4640.86,3949096,4640.86
2020-01-09,AMZN,4700.09,4750.64,4588.79,4669.71,4493181,4669.71
2020-01-10,AMZN,4643.16,4747.61,4529.91,4638.76,4561758,4638.76
2020-01-13,AMZN,4702.11,4718.68,4653.82,4686.25,1611938,4686.25
2020-01-14,AMZN,4759.58,4831.95,4688.57,4760.26,2118479,4760.26
2020-01-15,AMZN,4812.76,4861.51,4726.08,4793.8,3140144,4793.8
2020-01-16,AMZN,4679.06,4785.44,4660.71,4723.07,3195216,4723.07
2020-01-17,AMZN,4733.3,4810.79,4606.33,4708.56,2475844,4708.56
2020-01-20,AMZN,4745.77,4850.9,4730.06,4790.48,5398533,4790.48
2020-01-21,AMZN,4669.4,4702.89,4644.26,4673.58,4003390,4673.58
2020-01-22,AMZN,4470.19,4530.05,4470.19,4501.61,3670825,4501.61
2020-01-23,AMZN,4656.29,4656.29,4599.27,4626.35,2420156,4626.35
2020-01-24,AMZN,4652.61,4731.58,4608.45,4670.01,3929359,4670.01
2020-01-27,AMZN,4717.85,4813.64,4630.72,4722.18,1398808,4722.18
2020-01-28,AMZN,4625.81,4674.44,4590.37,4632.41,3747585,4632.41
2020-01-29,AMZN,4720.79,4779.38,4611.02,4695.2,4102382,4695.2
2020-01-30,AMZN,4717.62,4807.85,4630.95,4719.4,4406410,4719.4
2020-01-31,AMZN,4614.09,4633.93,4541.23,4587.58,2139674,4587.58
2020-02-03,AMZN,4667.44,4787.68,4627.52,4707.6,4376376,4707.6
2020-02-04,AMZN,4692.83,4810.24,4633.66,4721.95,2637210,4721.95
2020-02-05,AMZN,4694.12,4756.5,4622.08,4689.29,2890144,4689.29
2020-02-06,AMZN,4700.02,4713.03,4603.7,4658.37,5330616,4658.37
2020-02-07,AMZN,4455.05,4571.37,4415.16,4493.26,8952562,4493.26
2020-02-10,AMZN,4500.85,4653.91,4430.81,4542.36,4083023,4542.36
2020-02-11,AMZN,4533.32,4626.47,4502.89,4564.68,2884801,4564.68
2020-02-12,AMZN,4562.46,4608.01,4491.22,4549.62,4313555,4549.62
2020-02-13,AMZN,4647.0,4722.92,4589.89,4656.4,5823526,4656.4
2020-02-14,AMZN,4572.28,4572.34,4513.06,4542.7,5127885,4542.7
2020-02-17,AMZN,4456.53,4567.22,4422.81,4495.01,11983605,4495.01
2020-02-18,AMZN,4400.71,4478.84,4376.35,4427.59,3004644,4427.59
2020-02-19,AMZN,4388.64,4438.99,4373.53,4406.26,4424631,4406.26
2020-02-20,AMZN,4423.63,4475.65,4349.23,4412.44,7432494,4412.44
2020-02-21,AMZN,4464.04,4470.1,4425.03,4447.56,7248235,4447.56
2020-02-24,AMZN,4387.48,4478.33,4363.08,4420.7,1833566,4420.7
2020-02-25,AMZN,4390.89,4390.89,4321.29,4352.26,3994631,4352.26
2020-02-26,AMZN,4472.94,4511.82,4462.59,4487.21,7243486,4487.21
2020-02-27,AMZN,4707.15,4787.89,4586.44,4687.17,12712065,4687.17
2020-02-28,AMZN,4702.43,4809.79,4590.52,4700.15,5300561,4700.15
2020-03-02,AMZN,4611.72,4679.88,4594.99,4637.43,3452674,4637.43
2020-03-03,AMZN,4796.12,4838.33,4687.95,4763.14,2671427,4763.14
2020-03-04,AMZN,4671.12,4690.59,4592.56,4641.58,9716171,4641.58
2020-03-05,AMZN,4604.97,4683.18,4545.93,4614.56,5353716,4614.56
2020-03-06,AMZN,4566.03,4620.55,4495.36,4557.95,2849283,4557.95
2020-03-09,AMZN,4443.02,4510.99,4418.3,4464.65,3687806,4464.65
2020-03-10,AMZN,4459.91,4527.49,4358.58,4443.04,4528401,4443.04
2020-03-11,AMZN,4358.57,4408.23,4342.34,4375.28,4971974,4375.28
2020-03-12,AMZN,4407.22,4407.22,4350.57,4377.1,2791131,4377.1
2020-03-13,AMZN,4355.31,4469.22,4290.92,4380.07,3128701,4380.07
2020-03-16,AMZN,4290.13,4411.53,4252.81,4332.17,2064979,4332.17
2020-03-17,AMZN,4284.25,4368.61,4239.74,4304.18,6062966,4304.18
2020-03-18,AMZN,4260.65,4348.68,4225.59,4287.14,3489110,4287.14
2020-03-19,AMZN,4351.63,4415.95,4285.87,4350.91,4820236,4350.91
2020-03-20,AMZN,4314.39,4399.75,4280.48,4340.11,7065316,4340.11
2020-03-23,AMZN,4429.04,4462.5,4349.2,4405.85,4367725,4405.85
2020-03-24,AMZN,4430.36,4520.16,4386.62,4453.39,3823270,4453.39
2020-03-25,AMZN,4518.92,4570.36,4430.22,4500.29,4322625,4500.29
2020-03-26,AMZN,4622.24,4701.93,4528.06,4614.99,4102398,4614.99
2020-03-27,AMZN,4567.78,4610.75,4436.82,4523.79,6584776,4523.79
2020-03-30,AMZN,4531.12,4542.58,4429.95,4486.26,4529582,4486.26
2020-03-31,AMZN,4666.04,4693.28,4570.34,4631.81,3217272,4631.81
2020-04-01,AMZN,4635.25,4668.79,4553.75,4611.27,6082610,4611.27
2020-04-02,AMZN,4374.3,4453.22,4315.29,4384.26,6543604,4384.26
2020-04-03,AMZN,4391.22,4430.55,4307.63,4369.09,2341898,4369.09
2020-04-06,AMZN,4420.55,4480.38,4280.7,4380.54,7384682,4380.54
2020-04-07,AMZN,4139.91,4258.86,4100.64,4179.75,4628251,4179.75
2020-04-08,AMZN,4285.38,4380.5,4183.75,4282.13,4479907,4282.13
2020-04-09,AMZN,4204.42,4309.37,4147.15,4228.26,5983132,4228.26
2020-04-10,AMZN,4259.07,4358.03,4150.26,4254.14,3188350,4254.14
2020-04-13,AMZN,4234.83,4312.74,4162.6,4237.67,5858890,4237.67
2020-04-14,AMZN,4147.58,4241.82,4040.79,4141.31,3440387,4141.31
2020-04-15,AMZN,4067.18,4096.2,4029.87,4063.04,2217352,4063.04
2020-04-16,AMZN,4032.74,4032.74,3971.8,3995.97,2683687,3995.97
2020-04-17,AMZN,4079.85,4143.18,4008.01,4075.6,5018359,4075.6
2020-04-20,AMZN,4093.7,4165.85,3965.25,4065.55,2740408,4065.55
2020-04-21,AMZN,4013.78,4082.08,3974.51,4028.3,7616559,4028.3
