Date,Ticker,Open,High,Low,Close,Volume,Adj_Close
2019-07-22,AAPL,132.5,133.2,131.24,132.22,50022587,132.22
2019-07-23,AAPL,133.24,135.08,130.48,132.78,73910251,132.78
2019-07-24,AAPL,133.27,137.14,131.64,134.39,182945660,134.39
2019-07-25,AAPL,133.16,134.32,129.61,131.96,38449809,131.96
2019-07-26,AAPL,130.3,131.44,127.4,129.42,52536211,129.42
2019-07-29,AAPL,131.28,131.28,129.72,130.48,145619828,130.48
2019-07-30,AAPL,131.96,134.3,127.91,131.11,168192233,131.11
2019-07-31,AAPL,132.79,134.41,128.89,131.65,76757733,131.65
2019-08-01,AAPL,132.49,133.81,130.94,132.38,48735394,132.38
2019-08-02,AAPL,130.29,134.3,127.85,131.08,185001518,131.08
2019-08-05,AAPL,131.89,133.82,129.34,131.58,151381568,131.58
2019-08-06,AAPL,132.85,134.4,130.0,132.2,104962739,132.2
2019-08-07,AAPL,131.46,133.45,128.23,130.84,57804446,130.84
2019-08-08,AAPL,134.66,137.46,131.74,134.6,78446345,134.6
2019-08-09,AAPL,134.43,138.06,133.15,135.6,75029592,135.6
2019-08-12,AAPL,132.9,134.25,132.24,133.25,91319756,133.25
2019-08-13,AAPL,135.74,136.2,133.03,134.61,142940321,134.61
2019-08-14,AAPL,132.93,135.83,129.58,132.7,113726159,132.7
2019-08-15,AAPL,134.43,135.6,133.05,134.32,51991289,134.32
2019-08-16,AAPL,136.09,138.43,135.02,136.72,138743265,136.72
2019-08-19,AAPL,134.74,136.94,133.25,135.1,90674801,135.1
2019-08-20,AAPL,138.19,139.0,135.22,137.11,105304162,137.11
2019-08-21,AAPL,138.47,140.39,135.63,138.01,143831572,138.01
2019-08-22,AAPL,140.57,143.1,136.43,139.77,51284806,139.77
2019-08-23,AAPL,143.72,145.26,142.44,143.85,78861756,143.85
2019-08-26,AAPL,143.74,144.44,142.3,143.37,64679532,143.37
2019-08-27,AAPL,141.09,143.07,140.54,141.81,42729214,141.81
2019-08-28,AAPL,140.55,143.16,136.79,139.97,91900881,139.97
2019-08-29,AAPL,138.12,140.8,135.84,138.32,218470120,138.32
2019-08-30,AAPL,138.05,139.69,136.72,138.2,38320903,138.2
2019-09-02,AAPL,139.38,141.92,136.0,138.96,78973660,138.96
2019-09-03,AAPL,140.8,142.69,136.48,139.59,103362663,139.59
2019-09-04,AAPL,140.14,144.48,138.28,141.38,84037061,141.38
2019-09-05,AAPL,142.37,144.76,138.14,141.45,76460587,141.45
2019-09-06,AAPL,144.02,146.07,143.17,144.62,47576554,144.62
2019-09-09,AAPL,143.93,146.99,141.2,144.09,87807009,144.09
2019-09-10,AAPL,148.71,152.28,148.01,150.15,59105326,150.15
2019-09-11,AAPL,151.01,154.92,148.3,151.61,33316672,151.61
2019-09-12,AAPL,149.73,152.66,146.8,149.73,129006594,149.73
2019-09-13,AAPL,146.08,150.42,144.36,147.39,117375824,147.39
2019-09-16,AAPL,148.48,151.2,145.82,148.51,81670350,148.51
2019-09-17,AAPL,149.33,149.33,146.8,148.06,87676728,148.06
2019-09-18,AAPL,148.53,152.09,147.33,149.71,122947057,149.71
2019-09-19,AAPL,151.62,154.55,147.1,150.83,87510824,150.83
2019-09-20,AAPL,150.44,154.29,147.13,150.71,114850772,150.71
2019-09-23,AAPL,149.32,149.73,147.99,148.86,71025129,148.86
2019-09-24,AAPL,144.87,146.77,144.36,145.56,135208783,145.56
2019-09-25,AAPL,143.66,145.75,143.54,144.64,90952821,144.64
2019-09-26,AAPL,145.57,149.42,143.7,146.56,86457020,146.56
2019-09-27,AAPL,145.82,150.22,143.94,147.08,48134645,147.08
2019-09-30,AAPL,143.5,145.75,143.07,144.41,89730342,144.41
2019-10-01,AAPL,145.31,147.02,142.64,144.83,57354119,144.83
2019-10-02,AAPL,146.83,148.9,142.54,145.72,61973913,145.72
2019-10-03,AAPL,144.75,146.68,141.02,143.85,57735739,143.85
2019-10-04,AAPL,144.77,146.52,141.95,144.23,52223504,144.23
2019-10-07,AAPL,143.28,146.83,141.98,144.41,187154634,144.41
2019-10-08,AAPL,141.4,144.15,139.85,142.0,136259650,142.0
2019-10-09,AAPL,142.27,144.38,141.25,142.81,172461433,142.81
2019-10-10,AAPL,143.35,146.41,141.72,144.07,49051395,144.07
2019-10-11,AAPL,146.52,149.23,143.73,146.48,82312924,146.48
2019-10-14,AAPL,148.97,152.2,145.52,148.86,47685319,148.86
2019-10-15,AAPL,145.45,148.45,143.28,145.86,60566908,145.86
2019-10-16,AAPL,143.45,146.78,140.97,143.88,55410873,143.88
2019-10-17,AAPL,145.99,146.23,143.85,145.04,131349306,145.04
2019-10-18,AAPL,147.06,148.29,144.13,146.21,68274392,146.21
2019-10-21,AAPL,146.83,148.16,146.63,147.4,122655347,147.4
2019-10-22,AAPL,157.51,157.77,154.67,156.22,101867707,156.22
2019-10-23,AAPL,159.04,160.69,154.54,157.61,201035625,157.61
2019-10-24,AAPL,159.82,164.36,156.39,160.38,44267419,160.38
2019-10-25,AAPL,162.27,163.88,161.61,162.74,132385739,162.74
2019-10-28,AAPL,164.41,166.54,162.25,164.4,126545633,164.4
2019-10-29,AAPL,165.12,167.11,160.24,163.67,54199685,163.67
2019-10-30,AAPL,166.85,167.11,164.1,165.6,119686996,165.6
2019-10-31,AAPL,162.45,166.39,161.11,163.75,91513327,163.75
2019-11-01,AAPL,162.88,166.43,160.02,163.23,73042110,163.23
2019-11-04,AAPL,162.27,164.9,159.29,162.1,57538393,162.1
2019-11-05,AAPL,162.36,163.77,160.93,162.35,60002297,162.35
2019-11-06,AAPL,167.11,170.18,166.11,168.14,181626335,168.14
2019-11-07,AAPL,164.73,166.94,160.17,163.55,80021853,163.55
2019-11-08,AAPL,165.89,167.96,162.64,165.3,109385532,165.3
2019-11-11,AAPL,162.5,162.5,160.58,161.41,58303777,161.41
2019-11-12,AAPL,161.47,163.56,157.08,160.32,58561966,160.32
2019-11-13,AAPL,163.83,163.95,162.09,163.02,123324680,163.02
2019-11-14,AAPL,163.03,166.48,159.98,163.23,46627763,163.23
2019-11-15,AAPL,161.02,162.12,159.21,160.67,67757904,160.67
2019-11-18,AAPL,157.92,162.85,155.16,159.0,81096321,159.0
2019-11-19,AAPL,161.25,162.67,158.7,160.69,83644500,160.69
2019-11-20,AAPL,157.97,160.83,157.16,158.99,74469475,158.99
2019-11-21,AAPL,160.18,160.83,158.29,159.56,93724023,159.56
2019-11-22,AAPL,158.86,161.5,157.95,159.72,105548328,159.72
2019-11-25,AAPL,157.01,161.79,154.66,158.22,107327150,158.22
2019-11-26,AAPL,162.36,167.52,159.38,163.45,53930981,163.45
2019-11-27,AAPL,163.42,167.11,163.03,165.07,71404764,165.07
2019-11-28,AAPL,160.88,162.42,157.95,160.18,129015400,160.18
2019-11-29,AAPL,161.43,163.81,157.56,160.69,114421100,160.69
2019-12-02,AAPL,159.2,162.77,155.54,159.15,46195521,159.15
2019-12-03,AAPL,160.16,163.97,158.54,161.25,92076393,161.25
2019-12-04,AAPL,158.08,161.45,157.36,159.4,36260773,159.4
2019-12-05,AAPL,157.65,161.29,157.07,159.18,81516103,159.18
2019-12-06,AAPL,159.37,163.48,157.41,160.45,170909374,160.45
2019-12-09,AAPL,163.87,163.87,161.78,162.6,54755047,162.6
2019-12-10,AAPL,158.93,162.53,156.97,159.75,57299816,159.75
2019-12-11,AAPL,158.54,160.93,157.08,159.01,108596431,159.01
2019-12-12,AAPL,156.68,161.23,154.63,157.93,43159649,157.93
2019-12-13,AAPL,155.57,157.52,155.37,156.44,62111094,156.44
2019-12-16,AAPL,160.76,163.39,158.0,160.7,101555260,160.7
2019-12-17,AAPL,162.08,164.09,159.36,161.73,62073073,161.73
2019-12-18,AAPL,157.94,161.59,155.92,158.75,72794371,158.75
2019-12-19,AAPL,159.58,162.02,159.58,161.01,107737845,161.01
2019-12-20,AAPL,165.91,169.03,163.51,166.27,94693472,166.27
2019-12-23,AAPL,168.03,171.67,166.18,168.92,89010469,168.92
2019-12-24,AAPL,164.25,167.85,162.5,165.17,69851930,165.17
2019-12-25,AAPL,165.54,166.83,161.23,164.03,92763299,164.03
2019-12-26,AAPL,167.63,170.34,164.14,167.24,76136940,167.24
2019-12-27,AAPL,165.72,169.02,162.03,165.53,96076896,165.53
2019-12-30,AAPL,166.41,168.42,164.96,166.69,65578888,166.69
2019-12-31,AAPL,168.45,172.32,165.07,168.69,74366014,168.69
2020-01-01,AAPL,166.56,168.91,163.93,166.42,53841444,166.42
2020-01-02,AAPL,166.98,167.42,165.24,166.33,78887563,166.33
2020-01-03,AAPL,159.13,159.47,157.51,158.49,57836860,158.49
2020-01-06,AAPL,155.1,157.95,154.3,156.12,51234239,156.12
2020-01-07,AAPL,155.59,158.81,152.37,155.59,88720510,155.59
2020-01-08,AAPL,152.48,155.68,149.83,152.75,87105719,152.75
2020-01-09,AAPL,157.75,159.85,153.34,156.59,109418078,156.59
2020-01-10,AAPL,153.72,155.67,150.97,153.32,67328014,153.32
2020-01-13,AAPL,152.46,154.47,150.26,152.36,94183760,152.36
2020-01-14,AAPL,151.54,153.93,151.5,152.71,99717946,152.71
2020-01-15,AAPL,156.43,157.91,154.3,156.1,95577377,156.1
2020-01-16,AAPL,151.66,154.92,150.74,152.83,57498862,152.83
2020-01-17,AAPL,155.07,156.63,154.52,155.57,84925298,155.57
2020-01-20,AAPL,154.54,157.11,154.18,155.65,92543865,155.65
2020-01-21,AAPL,154.01,156.03,150.82,153.43,80230041,153.43
2020-01-22,AAPL,153.64,157.59,151.5,154.54,34724155,154.54
2020-01-23,AAPL,154.72,158.93,151.19,155.06,85304097,155.06
2020-01-24,AAPL,154.94,157.36,150.08,153.72,193841157,153.72
2020-01-27,AAPL,153.02,156.68,151.19,153.93,69269931,153.93
2020-01-28,AAPL,153.12,155.15,151.04,153.1,59787451,153.1
2020-01-29,AAPL,153.16,156.13,150.69,153.41,92885361,153.41
2020-01-30,AAPL,153.5,158.21,151.78,155.0,90647460,155.0
2020-01-31,AAPL,159.71,159.95,157.61,158.78,128910801,158.78
2020-02-03,AAPL,154.57,157.97,153.85,155.91,48369979,155.91
2020-02-04,AAPL,160.95,164.55,157.53,161.04,107187403,161.04
2020-02-05,AAPL,156.63,158.42,154.46,156.44,101311047,156.44
2020-02-06,AAPL,156.54,158.7,153.57,156.14,75578210,156.14
2020-02-07,AAPL,158.17,160.22,154.94,157.58,91606438,157.58
2020-02-10,AAPL,157.51,159.67,156.92,158.29,120760546,158.29
2020-02-11,AAPL,155.34,158.8,154.95,156.88,113403560,156.88
2020-02-12,AAPL,157.14,158.27,154.61,156.44,50643906,156.44
2020-02-13,AAPL,155.45,156.2,154.48,155.34,111062144,155.34
2020-02-14,AAPL,155.06,155.06,153.18,154.02,77956516,154.02
2020-02-17,AAPL,157.06,159.43,152.68,156.05,82366291,156.05
2020-02-18,AAPL,158.02,158.58,155.3,156.94,82376930,156.94
2020-02-19,AAPL,155.33,157.76,152.99,155.37,75333840,155.37
2020-02-20,AAPL,157.01,159.27,155.81,157.54,128857820,157.54
2020-02-21,AAPL,159.24,162.09,154.55,158.32,77365384,158.32
2020-02-24,AAPL,160.16,161.95,158.68,160.31,51121654,160.31
2020-02-25,AAPL,160.86,164.09,159.69,161.89,68348163,161.89
2020-02-26,AAPL,161.08,163.53,156.35,159.94,85927551,159.94
2020-02-27,AAPL,159.87,162.12,155.19,158.66,130805638,158.66
2020-02-28,AAPL,160.39,161.9,159.1,160.5,101825901,160.5
2020-03-02,AAPL,160.66,165.44,158.62,162.03,56929435,162.03
2020-03-03,AAPL,161.67,164.33,159.74,162.04,216178099,162.04
2020-03-04,AAPL,163.36,164.76,160.0,162.38,88937756,162.38
2020-03-05,AAPL,166.9,166.9,164.3,165.57,133244119,165.57
2020-03-06,AAPL,163.19,165.25,163.08,164.17,75289513,164.17
2020-03-09,AAPL,164.14,168.81,162.34,165.58,99024800,165.58
2020-03-10,AAPL,166.38,167.59,162.66,165.13,111923324,165.13
2020-03-11,AAPL,164.28,166.91,162.39,164.65,130230312,164.65
2020-03-12,AAPL,167.58,170.72,164.16,167.44,122116310,167.44
2020-03-13,AAPL,171.17,173.03,166.14,169.58,113398190,169.58
2020-03-16,AAPL,170.23,173.13,170.23,171.72,70526740,171.72
2020-03-17,AAPL,175.7,178.19,172.16,175.18,63645474,175.18
2020-03-18,AAPL,173.8,176.64,173.8,175.29,91383929,175.29
2020-03-19,AAPL,176.71,180.7,173.61,177.15,116195935,177.15
2020-03-20,AAPL,177.46,179.59,173.19,176.39,73181185,176.39
2020-03-23,AAPL,177.07,181.59,173.03,177.31,122498087,177.31
2020-03-24,AAPL,178.78,178.78,175.9,177.02,143032708,177.02
2020-03-25,AAPL,177.55,178.43,176.25,177.34,55450917,177.34
2020-03-26,AAPL,178.35,180.9,177.09,178.99,57240309,178.99
2020-03-27,AAPL,175.88,178.68,175.06,176.87,75631783,176.87
2020-03-30,AAPL,182.02,184.38,180.76,182.57,90474831,182.57
2020-03-31,AAPL,179.44,184.06,175.74,179.9,64857971,179.9
2020-04-01,AAPL,175.18,178.47,174.94,176.71,137401556,176.71
2020-04-02,AAPL,179.4,181.74,177.99,179.87,94789000,179.87
2020-04-03,AAPL,181.95,185.75,178.4,182.08,81272316,182.08
2020-04-06,AAPL,184.67,186.42,181.28,183.85,45045037,183.85
2020-04-07,AAPL,186.24,189.47,181.84,185.65,47261703,185.65
2020-04-08,AAPL,186.46,186.85,184.51,185.68,89517159,185.68
2020-04-09,AAPL,181.46,185.97,180.56,183.26,34089464,183.26
2020-04-10,AAPL,182.5,184.57,182.49,183.53,119950792,183.53
2020-04-13,AAPL,182.33,182.88,180.6,181.74,75095834,181.74
2020-04-14,AAPL,184.42,188.75,180.21,184.48,292733846,184.48
2020-04-15,AAPL,182.31,185.57,182.31,184.14,201379892,184.14
2020-04-16,AAPL,183.04,184.78,179.08,181.93,74399335,181.93
2020-04-17,AAPL,182.11,183.51,178.72,181.12,76668569,181.12
2020-04-20,AAPL,182.48,184.48,180.13,182.3,119135230,182.3
2020-04-21,AAPL,179.26,184.99,176.67,180.83,158110740,180.83
2020-04-22,AAPL,179.63,179.65,177.7,178.67,41546571,178.67
2020-04-23,AAPL,179.69,182.67,176.11,179.39,39152976,179.39
2020-04-24,AAPL,181.13,184.48,175.74,180.11,62378003,180.11
2020-04-27,AAPL,179.71,181.7,175.91,178.81,101000116,178.81
2020-04-28,AAPL,178.68,181.82,173.39,177.61,97590101,177.61
2020-04-29,AAPL,178.35,179.36,177.21,178.29,122723666,178.29
2020-04-30,AAPL,173.26,176.85,172.18,174.51,49508660,174.51
2020-05-01,AAPL,171.51,172.67,169.18,170.93,31676310,170.93
2020-05-04,AAPL,169.56,172.47,165.83,169.15,112756690,169.15
2020-05-05,AAPL,169.48,172.82,164.51,168.67,57440413,168.67
2020-05-06,AAPL,168.39,171.23,167.8,169.51,35681469,169.51
2020-05-07,AAPL,172.31,176.5,170.23,173.36,84779361,173.36
2020-05-08,AAPL,177.04,177.24,174.09,175.67,109869896,175.67
2020-05-11,AAPL,176.18,178.17,172.45,175.31,76187985,175.31
2020-05-12,AAPL,176.75,177.82,172.81,175.32,66612169,175.32
2020-05-13,AAPL,173.65,176.98,168.54,172.76,75059545,172.76
2020-05-14,AAPL,173.1,175.73,169.8,172.77,68978408,172.77
2020-05-15,AAPL,172.61,174.14,170.02,172.08,46656291,172.08
2020-05-18,AAPL,174.32,174.32,171.71,172.97,60108686,172.97
2020-05-19,AAPL,171.17,172.27,169.53,170.9,98547493,170.9
2020-05-20,AAPL,172.75,173.93,170.65,172.29,90985308,172.29
2020-05-21,AAPL,175.15,178.13,174.59,176.36,85562795,176.36
2020-05-22,AAPL,176.04,180.01,172.25,176.13,53729770,176.13
2020-05-25,AAPL,178.02,180.13,174.38,177.26,74397725,177.26
2020-05-26,AAPL,178.34,181.93,176.39,179.16,33488450,179.16
2020-05-27,AAPL,177.08,179.44,176.85,178.15,85920057,178.15
2020-05-28,AAPL,178.14,182.78,174.84,178.81,141679819,178.81
2020-05-29,AAPL,177.97,182.38,175.42,178.9,44361580,178.9
2020-06-01,AAPL,178.2,180.36,178.08,179.22,63285457,179.22
2020-06-02,AAPL,176.95,180.61,173.82,177.22,91256054,177.22
2020-06-03,AAPL,178.79,180.16,174.53,177.34,132047761,177.34
2020-06-04,AAPL,178.76,179.92,177.55,178.73,66869087,178.73
2020-06-05,AAPL,181.59,185.31,180.14,182.73,60650416,182.73
2020-06-08,AAPL,183.87,188.16,182.71,185.44,36395945,185.44
2020-06-09,AAPL,192.34,193.18,189.99,191.59,83379450,191.59
2020-06-10,AAPL,189.02,193.99,184.93,189.46,181065175,189.46
2020-06-11,AAPL,193.26,196.24,187.8,192.02,89386531,192.02
2020-06-12,AAPL,193.23,196.15,189.07,192.61,79290239,192.61
2020-06-15,AAPL,200.29,201.95,196.28,199.11,91000004,199.11
2020-06-16,AAPL,195.88,199.38,194.17,196.78,79645842,196.78
2020-06-17,AAPL,195.13,197.88,190.88,194.38,57790296,194.38
2020-06-18,AAPL,191.8,195.77,189.64,192.71,111200913,192.71
2020-06-19,AAPL,188.37,188.37,185.56,186.73,87560610,186.73
2020-06-22,AAPL,185.83,188.15,182.5,185.32,80565614,185.32
2020-06-23,AAPL,182.64,187.16,179.41,183.29,54156620,183.29
2020-06-24,AAPL,182.92,186.37,181.16,183.76,134751158,183.76
2020-06-25,AAPL,183.63,185.89,183.63,184.77,104366394,184.77
